CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
59	Achtkarspelen	2	3578,615819	0	0	566,399635	255,0811289	3870,785596	0	0	5	3081,367583	28652,88905	1002,043151	0	0	0	5844,660159	13	3782,528669	0	1099,26877	88,31181973	681,3539301	7645,328089	28324,98364	11201,06039	6927,610214	2457	5645,438471	1412,395698	77,29479714	77,29479714	200,0920496	199,9502994	188	0	0	0	0	10210	10210	322276816,2	289090416,4	2673961579	1	0	0	0	12801,44778	12801,44778
60	Ameland	2	758,1363884	0	0	5,697511121	30,60973547	775,9710775	0	0	4	317,4931785	3908,738995	234,9466517	2544,75195	0	1363,987045	686,8961276	4	445,6672043	0	117,9507367	17,1351292	77,42658296	80,58316826	3867,992076	715,1756183	669,7226863	1044	1066,189338	0	10,03828534	10,03828534	48,50716354	48,47279985	78	10000	0	0	0	5908	5908	98821723,96	98821723,96	1347203353	1	0	0	0	3963,529137	3963,529137
1891	Dantumadiel	2	2168,376104	573	0	405,8638805	187,0594945	2467,991128	0	0	3	2174,863561	19537,58757	1016,403401	0	0	0	3840,373804	8	2544,511081	932,3503788	0	102,8107752	590,5067394	3857,91918	19209,01273	6507,090837	5693,284278	2596	3999,314113	772,6061451	49,18759818	49,18759818	117,2256452	117,1425996	302	0	0	0	0	8450	8450	195431021,3	163719572,5	2016237501	1	0	0	0	8675,301764	8675,301764
1940	De Fryske Marren	2	8244,070517	1818	0	680,3498574	285,6908644	7330,407296	0	0	12	4575,269274	52922,69735	3083,113351	0	0	0	9814,960063	45	5098,203289	0	973,2941742	126,5363387	2167,944323	16529,62239	49739,96061	32444,79812	17819,29225	14330	14186,87978	1203,171451	211,8078207	211,8078207	360,7720288	360,5164489	6719	10000	5	0	0	35098	35098	813435533,8	707976529,8	6970483219	1	0	0	0	26369,66502	26369,66502
72	Harlingen	2	2152,471145	2541	2541	467,1959119	140,5780444	3158,303061	0	0	1	2096,32206	16477,77783	1159,314885	0	0	0	2912,761878	2	1971,264467	0	879,4150164	38,22451899	878,533628	10908,9464	17647,71385	17708,15122	9504,981081	1480,6	9309,524062	762,4523371	26,09954189	28,44850066	103,0777225	117,4253576	170	10000	0	0	45	2743,4	2494	317483225,1	302364976,3	1592544874	1	0	0	0	8447,843976	9630,542133
74	Heerenveen	2	7438,219251	2234	1600	1263,842026	413,7982758	8791,651533	0	0	5	5295,350659	52561,34257	2786,514797	0	0	0	9844,168256	23	3802,803657	1135,515245	2733,728979	30,31599782	3972,499883	43645,85851	54585,0236	56418,29068	24897,38785	9449	27915,27877	1830,10682	160,6125655	160,6125655	321,3599584	321,132299	836	0	9	0	0	18981	18981	939543853,1	905251240	6411504754	1	0	0	0	25194,29492	25194,29492
80	Leeuwarden	2	16959,98816	15191	12319	5371,077249	1113,287416	31391,55723	0	0	5	13845,58613	129347,7058	3667,391986	0	0	0	22583,97635	24	7806,540104	3810,502565	5847,788905	272,8439804	14395,1503	165507,7547	137988,6027	218319,9486	76933,59639	13364,51	155882,328	5123,587633	124,4747383	140,6564542	712,4489645	825,8553274	1774	0	0	0	44	26816,03	23731	2077837368	2014045732	13166661638	1	0	0	0	69652,51475	80796,91711
1970	Noardeast-Fryslân	2	5921,946474	1908	1331	871,3840538	413,7982758	6904,127081	0	0	9	5169,52294	46632,07053	2113,310581	0	0	0	9166,33674	37	5784,875076	746,5599994	2157,615857	185,8502475	1393,678493	13527,89937	44572,56494	19249,30432	14758,53115	10550,11	10666,61647	1232,078416	197,7542213	217,5296434	301,1486403	318,991417	1809	10000	22	0	0	40960,02	37578	710188956,5	622060628	4790249701	1	0	0	0	22361,8794	23703,59216
85	Ooststellingwerf	2	3408,962921	0	0	534,2254545	248,2789655	3907,064763	0	0	5	2679,182671	26299,50245	1566,43338	0	0	0	4557,485304	19	2922,945658	139,3578666	1046,311297	71,17669053	885,7601091	7111,464599	25635,5204	11241,35197	5575,106055	4879	6203,211281	962,5491179	145,5551375	145,5551375	168,7645065	168,6449495	285	0	0	0	0	22326	22326	340344967,2	290196629,7	2968023403	1	0	0	0	12790,12635	12790,12635
86	Opsterland	2	4114,082779	652	0	490,6562518	218,8029239	4014,89451	0	0	5	2645,406801	30591,99004	1448,722516	0	0	0	5796,315563	23	2911,756159	741,009816	332,990175	42,17877957	979,7043631	5691,186258	26824,12213	9659,907295	7904,291776	5987	6005,593691	589,9671383	151,5781087	151,5781087	172,8067701	172,6843495	324	0	0	0	0	22440	22440	391230780,3	325595456,2	3567892122	1	0	0	0	14164,13606	14164,13606
88	Schiermonnikoog	2	196,1611634	0	0	6,367806547	4,534775625	331,5512786	0	0	1	62,10727149	999,5785659	89,70297715	999,5785659	0	0	111,7968771	1	39,97615695	0	14,44294735	1,318086862	29,93827875	10,07289603	987,1438112	50,36448016	84,73380592	353	462,9434967	19,91900129	3,011485603	3,011485603	12,12679088	12,11819996	43	10000	0	0	0	4048	4048	25074168,77	25074168,77	438482718,7	1	0	0	0	1424,441528	1424,441528
90	Smallingerland	2	6648,272944	1709	0	1636,526283	893,3507982	9615,994834	0	0	4	6166,566459	57102,19795	2936,962713	0	0	0	10899,69192	10	6025,305838	4123,786288	3770,411644	162,124684	4125,28834	63912,52533	61333,86394	76533,86405	24799,06832	5578	37262,3838	2384,819618	85,32542541	85,32542541	364,8142924	364,5558488	918	0	0	0	0	11700	11700	981948697,4	918157062,1	6203138462	1	0	0	0	27622,22669	27622,22669
1900	Súdwest-Fryslân	2	13423,78556	6774	6250	2035,352061	549,8415445	14979,26506	0	0	12	9010,192247	92509,87658	5096,290879	0	0	0	17475,56409	65	8628,059693	2686,389327	4031,187082	185,8502475	4539,26247	54363,41989	91109,34461	81449,43732	36663,81778	22113	39277,19459	3020,623378	307,1715315	334,8169693	608,360676	644,40548	5321	10000	80	0	0	56453,76	52272	1842582666	1693243867	10514015191	1	0	0	0	45938,23928	48694,53364
93	Terschelling	2	1092,140532	513	0	20,44401049	14,73802078	1222,406386	0	0	3	296,6227155	5016,215043	323,1812123	2544,75195	0	2471,463094	688,9104857	7	590,2699538	0	82,64575428	6,590434308	97,04131731	241,7495048	4965,937744	4361,563982	433,3924225	766	1077,557081	28,68774623	6,022971206	6,022971206	45,47546582	45,44324986	187	10000	0	0	0	8523	8523	126845794,9	126845794,9	1375043526	1	0	0	0	4176,577833	4176,577833
737	Tytsjerksteradiel	2	3944,429881	846	0	567,4050781	264,1506802	4449,236763	0	0	7	2920,251642	32988,12848	1995,880444	0	0	0	6397,60147	24	2868,33708	0	1019,030174	92,26608032	1312,122493	8431,013979	29211,39849	12208,34999	12151,99603	6036	7660,304837	1641,27987	96,36753929	96,36753929	202,1131814	201,9699994	1288	0	0	0	0	14852	14852	350300887,2	306052354	3491331647	1	0	0	0	15475,36331	15475,36331
96	Vlieland	2	312,7975309	0	0	8,043545112	5,668469531	449,4585722	0	0	1	182,3896983	1314,109907	48,09064278	1314,109907	0	0	145,0337865	2	106,0611437	0	14,44294735	1,318086862	41,29417758	30,2186881	1299,403588	1037,508291	129,8676041	400,97	272,1280267	19,01223335	1,003828534	1,01386682	12,12679088	12,11819996	69	10000	0	0	0	3956,17	3917	33186399,84	33186399,84	477197958,8	1	0	0	0	1225,801922	1225,801922
1949	Waadhoeke	2	6086,297719	2975	1787	961,8739363	291,3593339	7222,577549	0	0	11	4855,861054	47554,28864	2203,618201	0	0	0	8818,85996	34	5047,898364	312,5597864	1408,989753	90,94799346	1956,311663	11271,57066	41460,04007	19934,26125	12966,98182	7840,8	10721,11062	1966,171834	177,6776506	191,8918626	309,2331675	327,554945	404	2648	22	0	0	30812,4	28530	562325108,3	472721828,8	4297826648	1	0	0	0	22476,1229	23824,69027
98	Weststellingwerf	2	3711,157146	1042	0	427,6484818	199,5301275	3889,932934	0	0	2	2882,140362	26940,77994	1673,541412	0	0	0	4852,588772	20	3369,569229	97,55050659	872,9959287	77,76712484	1150,042846	12399,73502	26592,44553	19470,90803	8831,988312	7623	8930,945791	866,3420356	155,5934228	155,5934228	163,7116769	163,5956995	836	0	0	0	0	22008	22008	369106513,7	315639536,2	2988468530	1	0	0	0	12776,74648	12776,74648
1680	Aa en Hunze	3	3477,884411	0	0	310,0116345	160,9845347	3343,729916	0	0	5	1686,172092	26184,47966	1779,980019	0	0	0	4344,970519	33	1766,984392	0	198,1893331	39,54260585	737,1010698	2135,453959	20679,65555	3263,618314	3124,182014	3387	3866,893541	297,1508442	104,3981676	104,3981676	180,8912974	180,7631494	287	0	0	0	0	27601	27601	321170602,9	271391003,1	3442176343	1	0	0	0	13663,93477	13663,93477
106	Assen	3	7342,789496	3666	3666	1913,023146	818,5270003	13042,36063	0	0	1	6839,059155	70656,56474	2740,497213	0	0	0	13281,67043	3	4149,295563	2628,615135	3769,609258	176,6236395	6548,22421	92459,11268	77279,25836	106420,1466	16062,1251	1931	56266,26374	2697,594772	46,17611258	46,17611258	372,8988197	372,6346488	165	0	11	0	0	8180	8180	888658040,1	872064840,1	7770453180	1	0	0	0	35166,41484	35166,41484
1681	Borger-Odoorn	3	3398,359615	2246	0	387,7659039	223,3376995	3355,822972	0	0	6	2362,19361	26382,97031	1498,497519	0	0	0	4392,307936	37	2599,502206	0	159,6748068	56,67773505	680,3215756	2447,713736	21938,76756	4280,980814	5218,308924	5595	3428,658547	710,2683402	113,4326244	113,4326244	176,8490337	176,7237494	304	0	0	0	0	27486	27486	434373100,1	377956220,4	3015003694	1	0	0	0	12938,33414	12938,33414
109	Coevorden	3	4591,231555	917	917	691,7448796	275,4876192	5125,44013	0	0	8	3346,533369	36339,05784	2206,943732	0	0	0	6245,51743	26	4035,870391	113,4771199	1045,508911	63,26816936	1574,34052	13618,55544	33401,72324	20437,90605	5462,985085	4586	9310,808529	2143,888387	180,6891362	180,6891362	247,5886472	247,4132492	355	0	9	0	0	29614	29614	601042574,8	537988415,1	3950694496	1	0	0	0	18328,36325	18328,36325
1690	De Wolden	3	3970,938146	0	0	226,559854	108,834615	2980,938243	0	0	5	1574,258015	25042,39499	1447,772364	0	0	0	4447,702785	22	2065,562291	0	0	48,76921388	643,1568158	3172,96225	21022,13402	6728,69455	3055,413184	2811	3691,392876	333,3019881	160,6125655	160,6125655	135,4158315	135,3198996	204	0	0	0	0	22430	22430	342926131,6	287984203	3391281027	1	0	0	0	11718,70754	11718,70754
114	Emmen	3	11976,43428	4532	0	3108,15989	1393,309811	17789,89277	0	0	11	12888,16625	110711,9783	5733,410917	0	0	0	18984,31834	30	15381,73494	3124,391303	4339,303293	461,3304016	6982,845429	94393,10872	113652,4859	124118,2249	41916,53892	13344	45661,64341	6794,750987	218,8346205	218,8346205	720,5334917	720,0230477	1002	0	0	0	0	33623	33623	1508137504	1444714606	10428319659	1	0	0	0	52666,25537	52666,25537
118	Hoogeveen	3	6478,620046	1516	0	1150,226951	614,4620972	8890,411488	0	0	4	6427,296011	57443,19471	2907,702353	0	0	0	10970,19446	17	8011,202725	1779,618054	2697,62161	191,1225949	3628,725855	55713,18795	60296,35565	69432,47235	15111,38205	3461	32909,26785	3571,370312	101,386682	101,386682	358,750897	358,4967489	166	0	0	0	0	12759	12759	915944635,5	856946591,3	5569774535	1	0	0	0	27019,10332	27019,10332
119	Meppel	3	4342,053861	2928	2928	669,2899829	310,6321303	6229,939222	0	0	2	3237,643997	36098,83326	1309,870772	0	0	0	6901,191006	6	2757,781009	979,3258443	2610,963926	90,94799346	2684,121543	32918,22423	38911,59737	42517,69415	11460,66141	1843	22630,68716	768,1719502	48,18376965	48,18376965	201,1026155	200,9601494	155	0	17	0	0	5548	5548	588505490,4	566381223,9	4102075434	1	0	0	0	17381,48015	17381,48015
1731	Midden-Drenthe	3	4501,103453	1001	0	476,2449002	298,1614974	4578,229357	0	0	6	2543,675897	34595,39381	1883,870492	0	0	0	5956,457036	30	2430,416451	0	457,3599994	48,76921388	1074,680972	8793,638236	31437,50852	13799,86756	5088,027235	5178	6973,468774	411,5730012	195,7465642	195,7465642	233,4407245	233,2753493	528	0	0	0	0	34060	34060	611735970,3	514757935,2	3888489110	1	0	0	0	17261,06132	17261,06132
1699	Noordenveld	3	4140,591044	0	0	452,4494126	210,8670666	4593,345677	0	43,5	3	2574,326239	32156,50354	2765,741022	0	0	0	5565,671556	18	2171,814709	507,6607996	524,7604204	57,99582191	1160,36639	12631,41162	29191,2527	14958,25061	7326,452872	4663	11047,75647	466,2082608	100,3828534	100,3828534	202,1131814	201,9699994	628	0	0	0	0	19901	19901	554950352,8	519551526,3	4454862622	1	0	0	0	15918,95745	15918,95745
1730	Tynaarlo	3	4904,029086	0	0	446,4167537	188,1931884	4424,042897	0	0	5	1801,514167	35211,22378	2285,201698	0	0	0	7118,741686	21	1052,769224	166,8489708	0	32,95217154	1460,781532	9357,720414	30319,41706	11150,69591	8098,790521	3456	8401,314964	0	74,28331154	74,28331154	215,2505382	215,0980493	586	0	0	0	0	14184	14184	409667669,1	369843989,3	5074306462	1	0	0	0	16603,38926	16603,38926
1701	Westerveld	3	3122,673656	0	0	250,3553416	130,3747992	2880,162779	0	2,9	5	1573,753897	20215,50949	1756,053467	0	0	0	3046,716695	28	2203,470469	0	206,2131927	25,04365037	475,9153966	1259,112004	17788,73439	3324,055691	2753,455471	3920	2320,735337	122,6428554	117,4479385	117,4479385	123,2890407	123,2016996	431	0	0	0	0	27843	27843	314164585,1	256641492,1	2918868098	1	0	0	0	10694,63289	10694,63289
141	Almelo	4	8604,582926	7097	7097	2443,561976	908,0888189	12641,27428	0	0	2	8598,731573	75272,74477	2665,888695	0	0	0	14016,91115	3	9099,931364	4131,106096	4178,023714	258,3450249	12572,01236	102380,9153	82899,93435	112655,2692	22522,42991	2114	57988,81391	6845,56985	157,6010799	157,6010799	428,4799446	428,1763986	231	0	10	0	0	6710	6710	1572666614	1499656535	8039284846	1	0	0	0	35729,39859	35729,39859
147	Borne	4	2778,066206	1224	0	266,4424318	171,1877798	2986,984771	0	0	1	1662,579394	24962,99873	1154,823258	0	0	0	5181,936329	3	1470,510501	0	263,9849821	65,90434308	1359,610797	14323,65816	23087,07771	16126,70655	3927,964832	419	13629,5588	212,2434855	21,08039922	21,08039922	130,363002	130,2706496	19	0	0	0	0	2597	2597	276553332	259960132,1	3310370525	1	0	0	0	10817,11016	10817,11016
148	Dalfsen	4	3965,636493	0	0	226,8950017	167,7866981	3439,466607	0	107,7	3	1933,592943	30142,07789	1381,261731	0	0	0	6102,498001	11	2571,480641	0	265,589754	64,58625622	943,5719577	8813,784028	28183,9631	14021,47128	4123,842662	2319	6875,464315	147,7234588	173,6623364	173,6623364	175,8384678	175,7138994	152	0	0	0	0	16500	16500	489315028,7	428473295,7	4172110869	1	0	0	0	13196,66855	13196,66855
150	Deventer	4	13561,62854	8739	8234	2678,83567	1023,725597	19280,36189	0	0	2	10082,24844	104620,8601	2865,722915	0	0	0	19642,00628	8	7528,428466	1841,213025	4009,522661	300,5238045	14403,40914	137938,2383	112141,5515	149844,4014	22095,54325	2888	92582,39433	6261,162893	127,4862239	127,4862239	474,9659763	474,6294985	385	0	35	0	0	13049	13049	1697299983	1628346019	13342402728	1	0	0	0	49403,62557	49403,62557
1774	Dinkelland	4	3849,000126	0	0	192,0396396	122,4389419	2894,271344	0	0	5	1559,941079	27221,72056	1364,137402	0	0	0	4885,825681	13	2080,768533	0	197,3869471	57,99582191	715,4216266	6466,799253	22845,3282	9387,939102	2965,731098	1961	5576,482739	209,5530751	165,6317082	165,6317082	166,7433747	166,6252495	112	0	6	0	0	17571	17571	536882201,8	446541446,7	3423036224	1	0	0	0	11864,85689	11864,85689
153	Enschede	4	18942,8064	15963	11523	5913,681396	2142,681483	38599,01846	0	0	2	17988,92756	164121,2322	4330,641202	0	0	0	27979,43464	8	16274,02571	5947,298652	6013,080413	614,2284775	31082,12746	238868,6565	169083,6328	242958,2523	23327,28053	2065	184114,8312	12709,35913	134,5130236	134,5130236	802,3893302	801,8208975	204	0	9	0	0	14069	14069	2568258610	2502623285	18818216680	1	0	0	0	82934,60863	82934,60863
158	Haaksbergen	4	3059,053819	0	0	261,0800684	166,6530042	3201,636511	0	0	1	2004,371034	24940,60491	1672,353722	0	0	0	4428,566383	6	2055,998618	0	955,6416829	67,22242995	1562,984621	16479,25791	24134,65889	19360,10617	4266,367204	1837	12005,73663	509,9822342	96,36753929	96,36753929	166,7433747	166,6252495	74	0	0	0	0	10476	10476	407455242,4	350300887,2	3246425129	1	0	0	0	11444,93482	11444,93482
160	Hardenberg	4	7623,777109	1013	0	793,9649321	496,557931	7527,927207	0	0	8	5069,304388	63627,95985	1834,937669	0	0	0	13016,78234	25	6751,093051	1118,804367	3141,341048	229,3471139	2451,841794	33079,39057	62169,91431	45519,41717	10410,61132	5282	16605,05865	2631,201422	309,1791886	309,1791886	379,972781	379,7035988	521	0	0	0	0	31194	31194	1247808634	1121331577	6695126512	1	0	0	0	28531,02861	28531,02861
163	Hellendoorn	4	4114,082779	1341	0	379,3872111	268,6854558	4373,655164	0	0	2	3016,739724	36910,10018	1767,865583	0	0	0	7004,93045	9	3437,088767	1223,714899	1140,190455	130,4905993	1322,446037	31719,54961	36786,21631	36433,66495	4445,233381	1704	13718,98882	377,4845052	115,4402814	115,4402814	219,2928018	219,1374493	108	0	0	0	0	13792	13792	519920264,1	483046486,5	4761104521	1	0	0	0	16548,84056	16548,84056
164	Hengelo	4	10714,64085	6759	0	2121,485023	899,0192677	16218,80328	0	0	1	8624,34074	83784,43109	3130,469785	0	0	0	14537,62273	4	5067,695169	3507,454506	4388,248836	283,3886753	12514,20052	109341,2864	89326,44201	115254,0764	13831,65599	1039	78997,34212	3975,459986	52,19908378	52,19908378	495,1772944	494,8264984	104	0	0	0	0	6079	6079	1439183540	1394566269	9972001830	1	0	0	0	41643,30106	41643,30106
1735	Hof van Twente	4	5238,033229	1469	1469	407,2044713	188,1931884	4785,826815	0	0	5	2706,707484	36089,67215	2727,043926	0	0	0	6238,467176	10	3255,952783	0	396,3786661	77,76712484	1561,952267	11039,89405	31880,71594	14887,74034	4649,755118	2825	10058,74943	511,6961252	229,8767343	229,8767343	219,2928018	219,1374493	340	0	17	0	0	21201	21201	633860236,9	530613659,6	4114690513	1	0	0	0	16626,03211	16626,03211
166	Kampen	4	6786,115924	4545	3052	813,7386472	490,8894614	7425,136233	0	0	1	5046,417456	56609,53397	1226,732481	0	0	0	12672,32709	12	5277,809085	1572,129675	3378,847294	142,3533811	3722,670109	58684,69228	56972,29996	66652,35305	20442,33006	5833	35961,10912	1779,33778	115,4402814	115,4402814	282,958454	288,4131591	2140	0	36	0	0	14039	14039	937331426,5	858421542,4	6227498613	1	0	0	0	24647,7787	25140,73427
168	Losser	4	2682,636451	0	0	269,4587613	201,7975153	2767,294258	0	0	3	2069,503011	23780,19802	1182,593606	0	0	0	4310,726431	7	2815,354326	83,49406377	401,9953679	90,94799346	1090,166288	6920,079574	19682,43885	8219,483162	3510,631801	1497	8279,084707	773,6025934	72,27565447	72,27565447	124,2996066	124,2115496	90	0	0	0	0	9872	9872	275815856,4	241891981	3010653667	1	0	0	0	10780,05821	10780,05821
173	Oldenzaal	4	4039,859636	2091	2091	457,4766283	311,7658242	5134,509922	0	0	1	3028,334426	32496,4824	1953,749845	0	0	0	6015,880601	3	3038,857385	828,1838927	2736,136137	102,8107752	2693,412733	28234,32758	33683,76433	30933,86372	4756,025057	327	22947,87653	982,3585099	22,08422775	22,08422775	221,3139336	221,1571493	40	0	8	0	0	2155	2155	582236948,2	567487437,2	4284341564	1	0	0	0	15401,25941	15401,25941
1773	Olst-Wijhe	4	2417,553798	526	0	195,3911167	129,2411053	2264,42469	0	0	2	1372,106912	19016,42237	815,2735193	0	0	0	3446,566787	9	1531,909287	0	293,6732628	40,86069271	786,6540829	3263,618314	16781,44479	5429,290961	4618,022472	2926	4179,916625	281,9151498	93,35605369	93,35605369	87,91923391	87,85694972	473	0	0	0	0	11364	11364	221980141,1	183262674,7	2514315590	1	0	0	0	8636,191375	8636,191375
175	Ommen	4	2682,636451	0	0	212,1485023	142,8454322	2515,355597	0	0	1	1303,143643	19294,30928	932,5524959	0	0	0	3783,971776	16	2079,620892	1494,990169	1015,82063	71,17669053	681,3539301	9468,52227	18393,10816	13386,87883	2867,046591	2753	4782,171327	220,8727277	125,4785668	125,4785668	109,141118	109,0637997	241	0	5	0	0	17960	17960	431423197,9	383487287	2664391520	1	0	0	0	9340,178373	9340,178373
177	Raalte	4	4771,487759	532	0	395,1391536	201,7975153	4899,70309	0	0	4	3005,951611	39189,18003	1914,340136	0	0	0	7270,825726	14	3375,976891	903,2923532	1766,853892	48,76921388	1544,402241	18151,35865	36695,56025	23721,67016	4951,883452	2216	11798,02135	722,2356841	188,7197644	188,7197644	217,27167	217,1177493	137	0	0	0	0	17092	17092	657828192,3	585555588,2	5167832042	1	0	0	0	17688,18794	17688,18794
1742	Rijssen-Holten	4	4601,834861	1782	1782	319,7309182	251,6800472	3894,971707	0	0	2	2711,647836	39182,05472	1433,239359	0	0	0	9081,733698	8	3864,393717	545,4865062	2669,538102	109,4012095	2243,306197	30188,46941	39999,47014	35708,41643	3776,702479	926	18249,73593	1037,870644	70,2679974	70,2679974	253,6520427	253,4723492	26	0	8	0	0	9412	9412	688064689,9	651928387,9	4658008881	1	0	0	0	16575,6003	16575,6003
180	Staphorst	4	2481,173635	660	0	124,6749492	85,02704297	1626,515999	0	0	2	1061,368907	17943,55495	218,4485597	0	0	0	4716,619597	6	1843,111236	0	316,9424557	35,58834527	459,3977256	7776,275737	16751,2261	11785,28836	3360,869335	2587	2431,683276	613,3039572	88,33691102	88,33691102	132,3841338	132,2903496	173	0	0	0	0	13396	13396	404136602,5	350669624,9	1802216174	1	0	0	0	6662,145962	6662,145962
1708	Steenwijkerland	4	6478,620046	1650	1650	682,025596	495,424237	6896,065044	0	0	10	4366,060527	46188,26579	2265,723584	0	0	0	8489,512403	35	4420,712629	654,9819728	1169,076349	217,4843322	2223,691463	21646,65357	45197,0845	32253,4131	22462,94723	15890	12839,73479	1660,581073	162,6202226	162,6202226	283,9690199	283,7678491	3344	0	27	0	0	28815	28815	680689934,4	612473445,9	5457108836	1	0	0	0	22329,97355	22329,97355
