CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
394	Haarlemmermeer	7	25737,03399	4976	0	2054,843041	691,6779972	21385,1217	0	0	9	8656,042303	163033,9214	2470,680768	0	0	0	33434,90457	29	12908,63902	2586,786553	6141,793107	100,4306957	31329,99864	97675,98415	148094,9351	91321,84267	130888,6042	13142,8	104150,9506	4885,613627	251,9099138	294,7345992	867,0219501	988,1054568	914	0	0	0	0	22871,72	19717	4099228723	4099228723	25799644361	1	0	0	0	67983,64922	77501,36011
396	Heemskerk	7	4177,842343	780	0	762,6800484	220,8228741	6077,649947	0	0	1	3027,028983	40098,51098	2209,30118	0	0	0	7100,084056	3	4465,333701	2585,275317	866,100606	28,89102205	4936,791037	25598,40147	41024,11538	26598,49687	17938,72234	1130,16	43240,2514	2876,30271	12,04350186	12,28437189	159,6613847	161,2091244	44	396	0	0	0	2782,56	2728	353945777,8	331157991,5	5826602393	1	0	0	0	18214,09073	18396,23164
397	Heemstede	7	4804,246345	3226	0	254,3367853	67,76574972	4556,442373	0	0	1	1199,276399	28196,55176	2451,818774	0	0	0	6025,935125	1	504,778594	0	1369,322892	11,00610364	2272,707627	7930,049391	24840,75344	7414,84873	21547,63015	729,3	23628,53425	0	6,021750928	6,202403455	118,2302659	120,5583213	48	0	0	0	0	934,32	916	277496430,2	235228762	7396758232	1	0	0	0	13259,55907	13524,75025
399	Heiloo	7	3453,392498	929	0	259,6217055	140,2049994	3924,571932	0	0	1	1194,326972	24983,67763	2051,192648	0	0	0	4505,57019	3	1009,256903	0	236,4912129	31,64254796	1328,369278	10152,48362	24436,67449	11203,08888	14817,1758	947,6	15510,89017	0	8,029001237	8,350161286	120,2512961	122,6191473	32	0	0	0	0	1925,07	1869	285214873,9	278231520,1	4522747312	1	0	0	0	11288,85748	11514,63463
402	Hilversum	7	15927,00262	13746	0	2114,959008	469,6867481	18695,56927	0	8,148362063	2	7884,840812	93861,96911	3097,060698	0	0	0	18901,58877	5	7473,786095	3918,226214	6265,07869	97,6791698	15617,25777	101666,2638	101524,8362	97827,51376	15932,05286	805	123605,8328	3733,415503	11,0398767	11,0398767	396,1219166	396,0018597	92	0	0	0	0	4543	4543	1836989613	1793251765	16029462427	1	0	0	0	44382,70479	44382,70479
1911	Hollands Kroon	7	7086,535709	0	0	493,8097325	323,6398737	7060,331575	0	0	10	4273,981493	49910,05559	1778,360356	0	0	0	9069,69361	30	5567,478674	0	720,3289731	71,53967366	1982,061269	5020,680952	45428,57594	14698,3718	19906,86732	12882	9726,263846	1586,097346	277,0005427	315,7806186	285,9757714	323,0546804	1782	10000	0	0	0	40394,11	35747	1254798427	1254798427	5562241895	1	0	0	0	21905,99965	24753,77961
405	Hoorn	7	9515,893838	3299	3299	1500,587033	897,3119963	12908,21045	0	0	1	6720,210401	76022,33199	1884,144886	0	0	0	14701,90873	1	7387,204004	2681,177529	5573,438815	169,2188435	11984,70292	84523,21434	85018,21105	86240,54987	137659,9451	2719,07	59746,10042	4833,20115	3,010875464	3,70337682	354,6907978	453,8666213	131	3155	0	0	46	2614,93	2059	1079479491	1068085598	9366122677	1	0	0	0	34817,07484	44565,85579
406	Huizen	7	6149,653202	1923	0	673,1667123	189,2767492	6876,719872	0	0	1	3203,087163	41888,10233	2149,261902	0	0	0	7630,091753	5	3669,67932	648,8920146	1774,847168	48,15170342	5043,81605	27568,28635	43529,40487	27709,71399	8233,24271	469	39980,72512	1126,315542	5,018125773	5,018125773	170,7770508	170,7252916	751	0	0	0	0	1581	1581	399153805,5	383716918	7326908853	1	0	0	0	19483,78417	19483,78417
1598	Koggenland	7	3464,28648	0	0	190,2571277	179,9297493	2754,175545	0	0	6	1228,467916	23582,90543	824,113949	0	0	0	4524,751421	19	2127,216871	0	0	41,27288865	990,506002	1222,338823	16415,70734	1404,174351	23930,49034	7603,49	4372,432278	213,284821	63,22838474	80,30004862	134,3985074	167,9472173	297	55	0	0	0	10231,12	8056	338508890,3	299181581,7	3056395411	1	0	0	0	9937,346087	12421,68261
415	Landsmeer	7	2135,220598	0	0	129,4805453	42,06149983	1425,811549	137,8449424	0	1	612,7188272	11828,28822	526,0813333	0	0	0	2439,044942	6	814,7725074	0	0	15,1333925	1211,900882	454,5888186	6818,832279	383,8750024	46374,04542	5200,86	5183,177497	74,89915201	8,029001237	9,795381509	51,53626976	64,40081265	406	0	0	0	0	2738,9	2245	101442403,6	97399409,27	2279321066	1	0	0	0	4983,824516	6229,780646
417	Laren	7	2897,799383	1634	0	102,7256367	31,54612487	1965,363257	0	0	1	422,5194286	11795,54555	1507,342137	0	0	0	2231,080018	1	687,8521709	0	1132,831679	9,630340685	879,2839297	1495,092114	10000,95401	1505,194088	640,9605157	69	6516,19702	0	2,007250309	2,007250309	74,77811691	74,75545311	2	0	0	0	0	1239	1239	195533908,4	188918099,5	4155553005	1	0	0	0	5875,741227	5875,741227
420	Medemblik	7	6879,550039	1776	803	485,8823522	382,0586234	6270,493523	0	0	6	3586,819247	46519,1432	1535,580487	0	0	0	8800,146839	22	6139,420948	0	295,4201709	115,5640882	2612,669433	12768,89482	41690,84565	15637,85536	71263,98893	11161,8	10907,27268	2039,6749	97,35164	126,557132	315,2807091	406,5888482	612	10000	31	0	0	15739,1	12107	815949768,2	770374195,6	6036635596	1	0	0	0	20696,91211	26699,01662
431	Oostzaan	7	1399,87677	797	0	106,6893268	42,06149983	1215,529989	0	0	1	590,3959025	9862,705027	447,6827565	0	0	0	1849,474476	4	1047,092776	0	0	0	866,6927517	373,7730286	5818,736878	313,1611861	68971,03376	4728,75	4465,563332	207,9170982	4,014500618	4,817400742	46,48369429	62,26927203	442	0	0	0	0	1456,25	1165	135624083,1	132316178,6	1667653932	1	0	0	0	4196,958019	5623,923745
432	Opmeer	7	1868,318023	0	0	82,24657084	92,30162462	1676,097892	0	0	1	788,5749891	12354,21729	516,4208451	0	0	0	2257,328018	6	1283,817221	0	0	23,38797023	449,0853484	2070,904618	11344,51652	2555,799358	7296,680362	2003,84	2853,519333	288,7316998	31,11237979	38,57935094	82,86223765	101,0612909	48	0	0	0	0	5141,04	4146	192226004	174583846,8	1557059081	1	0	0	0	5245,43995	6399,436739
437	Ouder-Amstel	7	3349,899662	0	0	180,0175948	58,41874976	2403,364359	0	67,84583977	2	863,2204248	14541,83669	524,85738	0	0	0	2874,156023	3	419,1974522	286,1749796	54,27667182	20,63644432	2397,570143	404,0789499	6879,444121	313,1611861	35931,99342	2584,08	8396,695828	163,9196971	17,06162763	25,42182517	85,89378293	124,5082378	178	0	0	0	0	3552	2400	365339671	365339671	3131095442	1	0	0	0	6519,17378	9452,801981
439	Purmerend	7	11128,20327	1496	1496	1584,154834	683,4993722	14667,3952	0	0	2	7853,73013	94380,73573	3491,108075	0	0	0	16813,86321	4	11316,72969	2474,036102	3006,927619	97,6791698	17208,99252	86472,89527	96847,62231	83755,46433	95403,44158	7432,56	93876,30748	4498,66953	66,2392602	82,13668265	349,6382223	433,4199947	310	0	15	0	0	11597,72	9353	1195623692	1128362968	13472199039	1	0	0	0	43683,71683	54167,80887
441	Schagen	7	6972,148891	845	845	514,6191059	244,190374	7319,849792	0	0	9	3328,236953	47919,9154	2794,350833	0	0	0	8521,514222	21	4360,834623	1393,706664	2216,038972	53,65475524	2340,909842	15274,1843	43206,14171	18910,89485	30370,98122	7692,1	19129,03768	639,914215	143,5183971	175,0924445	299,1124676	355,8359568	411	1535	6	0	0	20474,04	16782	671872151,5	615270230,7	6490171496	1	0	0	0	25302,9599	30110,52228
532	Stede Broec	7	2173,349537	1132	0	222,627264	219,6544991	2857,77768	0	0	1	1969,972846	22456,35307	912,6975653	0	0	0	4314,767419	1	3458,579171	879,4780201	1249,914214	46,77594047	1335,714132	13496,23693	23648,72054	15546,9376	66497,297	2561,59	11089,39541	1145,983914	18,06525278	23,12352356	113,1776905	142,5606695	116	80	0	0	0	1831,34	1442	199576902,8	183037380,4	2617896530	1	0	0	0	9592,902601	12087,05728
448	Texel	7	2848,776461	636	0	132,7836204	72,43924971	2595,182171	0	0	5	892,8159765	14004,65232	835,7633611	2558,020808	6330,589895	5116,041616	2173,536325	22	1762,97152	54,5882909	486,1639033	15,1333925	604,3765436	2202,230277	13193,17771	7697,703995	2965,508323	3461,27	5580,484472	318,7371705	60,21750928	60,81968437	121,2618112	121,2250591	309	10000	0	0	0	16255,95	16095	352108053,1	352108053,1	3157774024	1	0	0	0	11273,706	11273,706
450	Uitgeest	7	1759,378197	841	0	148,3080735	64,26062474	1670,969074	0	0	1	723,1213458	13877,77449	276,7227154	0	0	0	2718,687099	1	354,0356706	0	0	12,38186659	908,6633451	2060,802644	10980,84546	2212,33225	21321,10902	1819,2	6531,281827	140,0188907	9,032626391	11,20045673	64,67296597	69,1791004	315	0	0	0	0	2296,8	1914	127905639,3	122760010,2	2047459932	1	0	0	0	5899,983583	6312,982434
451	Uithoorn	7	4335,805092	0	0	359,3745746	144,8784994	4552,339319	0	0	1	2057,547397	31737,87577	1004,209927	0	0	0	6459,027128	2	2260,343091	737,9528215	1750,810357	49,52746638	5979,760281	10607,07243	30710,00019	9859,526377	143909,4645	3529,2	20086,98451	1077,129674	48,17400742	64,55316994	127,3249018	175,6551106	138	0	0	0	0	2453,44	1804	595790348,8	577413101,8	4749272729	1	0	0	0	13767,63846	18999,34107
453	Velsen	7	8742,42107	10063	0	1373,748948	489,549123	11784,9992	0	0	1	5749,718727	70071,35239	2740,868447	0	0	0	12682,83179	6	7428,843483	1283,713198	2894,49737	20,63644432	7403,612659	60722,96419	70794,63201	58803,58918	26032,0703	1892,1	60460,11662	3723,715759	67,24288536	68,58774307	341,5541015	344,865089	842	937	0	0	0	4628,76	4538	1213265849	1204812315	10304723712	1	0	0	0	32400,91995	32724,92915
852	Waterland	7	2848,776461	568	568	173,081137	103,9853746	2438,240325	0	0	4	1040,692726	17745,50195	1074,69652	0	0	0	3357,72495	11	1156,79679	0	231,0635457	23,38797023	1123,762636	656,6282935	11021,25336	606,1184248	35865,61449	4403,43	5092,445426	137,5989341	32,11600495	45,28356698	68,71502635	94,79799622	413	5954	18	0	0	7330,59	5199	123862645	110263482,2	3081618798	1	0	0	0	7774,725842	10729,12166
1696	Wijdemeren	7	4864,16325	0	0	201,1572757	77,11274969	3618,894348	0	0	4	1305,638569	25062,46467	1421,053433	0	0	0	4657,00096	14	2102,593525	0	0	15,1333925	1497,300916	1192,032902	16557,13497	1141,523033	29685,53474	8197,74	7329,751322	264,303084	20,07250309	20,47395315	146,5246885	149,4098853	2883	0	0	0	0	4848,06	4753	326379907,3	310575474,9	4988409841	1	0	0	0	12195,92566	12439,84417
880	Wormerland	7	2118,879624	886	0	209,084656	99,3118746	2346,947355	0	0	2	1283,719679	16761,17554	1037,234808	0	0	0	2924,632946	6	1623,439226	0	0	0	1444,837675	1596,111852	12051,65468	1565,805931	52635,87299	7118,28	10914,37569	690,9225193	26,09425402	30,00839212	72,75708672	90,19144397	676	0	0	0	0	4495,14	3842	210970795,9	197371633,1	2426780867	1	0	0	0	7364,625973	9132,136206
479	Zaanstad	7	21052,62146	15821	8346	3643,291873	961,5726211	26609,33625	0	0	3	14993,12667	160813,5593	4310,107648	0	0	0	31255,31102	7	17600,08711	2771,218597	6828,780696	42,6486516	38338,03845	194008,4058	165419,8201	180512,1689	487691,7246	10798,59	149186,0879	14997,8058	65,23563505	81,54454381	654,8137805	864,0922213	972	0	12	0	0	9484,08	7352	2570976860	2534589911	20856345578	1	0	0	0	71278,58955	94087,7382
473	Zandvoort	7	2974,057261	2296	0	411,5631617	85,29137465	3905,082421	0	3,676030204	2	1699,168498	17504,02478	1250,81465	0	0	0	2707,582175	2	1851,055034	0	154,3008242	12,38186659	1681,971527	2838,654623	14728,67772	2828,552649	7725,741935	1526	18926,91501	654,5036656	3,010875464	3,010875464	73,76760181	73,74524429	162	1018	0	0	0	3217	3217	225672593,6	207662891,5	3957646430	1	0	0	0	10280,77947	10280,77947
482	Alblasserdam	8	2494,722025	1467	0	336,9136637	162,4041243	2653,650702	0	0	1	1871,186329	20553,18559	857,6196691	0	0	0	4542,923113	3	2733,892075	0	0	48,15170342	1834,114927	4737,825687	18274,47051	4808,539503	49747,67186	943,29	13080,56966	962,5651425	16,05800247	22,64178349	97,00944896	136,7418667	133	0	0	0	0	1230,93	873	405769614,5	402461710	2248761962	1	0	0	0	8560,582241	12070,42096
613	Albrandswaard	8	3191,936914	0	0	408,2600866	126,1844995	2918,297738	0	0	2	1202,609686	26535,88465	455,6603089	0	0	0	5617,072045	2	1748,257569	0	0	16,50915546	4059,605637	2858,85857	19022,01656	2757,838833	43148,17023	1740,15	11822,36104	544,8387989	15,05437732	20,02232183	114,1882055	158,6735003	213	0	0	0	0	2918,7	2162	363134401,4	326012362,4	3766530767	1	0	0	0	11206,02943	15576,3809
484	Alphen aan den Rijn	8	14864,83932	3731	0	1587,127602	694,0147472	16833,80815	0	0	5	7845,346407	115546,8231	3176,202389	0	0	0	22369,35341	12	10837,67549	2296,813061	4886,451226	173,3461323	14256,36128	92624,99728	115010,9711	87018,40185	339358,2266	15498,56	96389,30756	4745,843703	87,31538845	119,6220822	534,5624844	721,440633	620	0	0	0	0	17176,8	12630	1755027092	1685928643	14967169783	1	0	0	0	50838,24238	68631,62722
489	Barendrecht	8	6781,504195	716	0	501,4068053	226,6647491	5203,699271	0	177,9955261	1	2334,715294	49844,57025	1167,301697	0	0	0	10614,28747	4	3702,110069	2026,853234	3431,836421	59,15780706	9612,315132	26376,25345	49024,87859	26184,31595	180965,8967	3004,4	34127,49494	1700,970597	4,014500618	5,419575835	233,4289866	331,3686991	226	0	0	0	0	2725,8	1947	825873481,6	822933122,1	7015497037	1	0	0	0	20086,8128	28523,27417
1901	Bodegraven-Reeuwijk	8	5801,045757	870	0	316,4345978	167,0776243	4438,479547	0	0	6	1858,257215	36581,74397	1358,238404	0	0	0	7667,444676	19	3488,107167	0	0	63,28509593	2863,443728	5798,53293	30235,20742	5566,187534	164785,7435	14927,92	18171,92822	789,0851229	47,17038227	77,83113074	197,0504432	287,6064527	1302	0	0	0	0	12174,82	7562	534042798,8	510152377,6	5599591910	1	0	0	0	15760,56221	23010,42082
502	Capelle aan den IJssel	8	8845,913905	841	0	1812,067019	435,8038732	12673,31056	0	0	1	6494,859971	68747,32082	2239,96558	0	0	0	12948,34041	1	7358,176482	1733,959382	1971,793949	125,1944289	18787,08683	38882,49695	66097,21422	36427,71733	337703,4669	2972,06	73037,87758	5733,325436	3,010875464	3,552833047	229,3869262	327,923887	117	0	0	0	0	2020,66	1423	817052403,1	789118987,6	8152489711	1	0	0	0	32020,11292	45788,76148
503	Delft	8	12931,1574	11645	11645	2959,885628	623,9122475	34681,07083	0	0	1	8727,152434	106998,9408	1168,962776	0	0	0	15512,56812	1	5347,870458	2580,659921	5345,476793	264,1464874	24738,51696	99544,8493	109646,823	91847,1453	317217,38	3448,32	208047,2999	5808,045332	13,04712701	17,874564	346,606677	433,1270341	138	0	0	85	0	2903,04	2268	1955706629	1903147703	14599975476	1	0	0	0	57171,55809	71464,44762
505	Dordrecht	8	15251,5757	14520	13939	3800,848557	1539,918244	22559,62114	0	0	2	11360,14644	122311,2533	3591,843798	0	0	0	22553,08941	4	15541,03487	4684,545341	4653,836918	496,6504267	24753,20667	154883,4615	130860,9679	149478,9055	159195,3556	7132,86	147028,3687	11567,38281	85,30813814	96,3981961	482,0156995	640,8865812	2241	0	0	72	0	9170,14	7706	2136171195	2114853589	13324254173	1	0	0	0	58113,97971	77291,59302
1924	Goeree-Overflakkee	8	6639,88242	3633	0	507,6826481	272,2313739	6877,745636	0	18,41619163	13	3582,374864	52235,8081	2353,858801	0	0	0	9943,953925	29	7562,069799	697,7212715	2519,212953	28,89102205	1718,695796	8293,720446	50893,74373	10920,23362	16757,79742	10159,65	17632,83579	1089,259334	117,4241431	125,6438331	336,5015261	366,6754975	11731	4321	7	0	0	28014,74	26182	861892885,8	812274318,8	7109599673	1	0	0	0	27812,04383	30315,12777
512	Gorinchem	8	5141,959807	3432	3432	878,2876781	292,0937488	6729,009899	0	0	1	3750,150329	38505,37562	1041,540501	0	0	0	7355,497289	1	4711,266877	1899,23549	4787,202454	119,6913771	6695,358897	29507,86531	44913,37528	33195,08573	75876,8493	1875,53	31431,11759	2442,313859	27,09787917	36,58213689	179,8716866	249,9458677	325	0	31	0	0	2560,53	1869	724431078	710831915,2	4404391419	1	0	0	0	18053,48512	25094,34432
513	Gouda	8	9238,097281	7377	7377	1733,45383	602,8814975	13930,89686	0	0	1	6172,137147	75814,6207	2271,198245	0	0	0	14466,68627	1	7367,485308	4085,993819	6333,31222	137,5762955	13733,82739	74825,31954	86210,24395	71582,58597	626477,1118	5268,7	90198,0369	5307,492736	3,010875464	5,449684589	278,9021658	535,329861	153	0	0	0	53	3150,2	1658	1048605716	1001927508	9095941398	1	0	0	0	35247,37667	67674,96321
523	Hardinxveld-Giessendam	8	2434,805121	2315	0	164,1628342	101,6486246	2129,48545	0	0	1	1455,939528	18940,60927	593,7703191	0	0	0	4352,120342	2	2010,806499	0	585,4126746	34,39407387	890,8258429	5748,023062	18840,18104	6344,039513	35708,6369	1513,2	7593,641497	414,9877096	5,018125773	7,778094948	107,1145999	169,1897742	252	0	0	0	0	2627,04	1684	316823738,8	312780744,5	2084324882	1	0	0	0	7662,604942	12106,91581
531	Hendrik-Ido-Ambacht	8	3556,885333	964	0	348,8047342	178,7613743	3243,464832	70,7142163	0	1	1740,279043	32397,84514	610,0314122	0	0	0	7865,314216	1	2225,81035	0	0	42,6486516	3134,154055	13587,15469	30619,08243	13617,46061	80882,73439	1285,92	24097,13295	787,6012811	2,007250309	2,649570408	121,2618112	180,6253381	142	0	0	0	0	1509,12	1048	269777986,4	264999902,2	3997906837	1	0	0	0	12899,96411	19220,94652
534	Hillegom	8	2952,269296	1874	0	254,0064778	119,1742495	3607,610947	0	0	1	1699,269507	22829,82411	893,1361696	0	0	0	4153,241264	2	2661,323271	137,4816215	631,1601551	24,76373319	1689,316381	6596,588856	21800,05934	6323,835565	44476,13741	1822,36	16283,15469	560,9021325	17,06162763	18,08532529	120,2512961	146,6621173	55	0	0	0	0	1497,56	1291	312780744,5	306900025,4	3407582568	1	0	0	0	10279,76938	12541,31864
1963	Hoeksche Waard	8	11819,97117	3172	0	856,4873823	332,9868736	11472,14127	0	0	13	5642,750505	90773,92639	4232,583323	0	0	0	17035,96167	27	9667,66617	559,1572783	2454,080947	116,9398512	4329,266699	13900,31588	77663,97416	14839,79943	59061,84201	11596,44	33127,14823	1453,736672	124,4495192	153,0729086	505,2575467	641,4826044	5542	0	0	0	0	32997,21	26827	1375353168	1325734601	11535819023	1	0	0	0	39531,20314	50204,62798
1884	Kaag en Braassem	8	4139,713404	542	0	266,5581633	134,3631245	3663,002187	0	0	6	1738,15786	28542,39617	952,1700575	0	0	0	5317,239119	17	3323,651242	0	0	26,13949614	1837,262722	4172,115157	22224,34224	3939,769761	65628,31628	6743,04	8553,818623	606,5725901	43,15588165	54,37641088	155,6193244	206,9109717	907	0	0	0	0	8085,76	6317	394743266,3	374160749,6	4562522653	1	0	0	0	12921,17617	17185,1643
537	Katwijk	8	6923,125969	5004	0	863,42384	355,1859986	8686,167046	0	3,427370176	1	4684,682902	67564,49199	1609,804509	0	0	0	14621,14565	4	9145,471063	1089,090522	1916,741896	86,67306616	4413,207886	57793,3918	70127,90175	54863,81942	38068,88348	1502,46	60710,23107	3545,405785	40,14500618	40,54645625	267,7864997	273,0594456	166	469	0	0	0	2528,58	2479	836164740	807496234,6	9678019559	1	0	0	0	27899,92237	28457,92082
542	Krimpen aan den IJssel	8	3077,550096	925	0	494,14004	176,4246243	3906,108185	0	0	1	2665,013771	30097,67283	2070,994463	0	0	0	6252,071742	1	3421,744246	0	978,5308547	64,66085888	3155,139352	6778,424384	25467,07581	6374,345434	120874,2872	1295	25053,52221	1069,879763	9,032626391	13,63926585	123,2828414	182,4033056	127	0	0	0	0	1136,64	768	338141345,4	334833440,9	3851902231	1	0	0	0	12743,39889	18860,23035
1931	Krimpenerwaard	8	7876,34945	3668	1194	662,9271794	292,0937488	7689,124726	0	0	9	4186,406942	58386,31333	2500,667622	0	0	0	11667,23609	25	6810,256985	0	2337,773793	2,75152591	3844,506347	4172,115157	45246,74041	4141,809236	335052,7399	34165,8	19742,35315	1705,322536	95,34438969	165,8992381	300,1229827	477,0509138	1216	0	15	0	0	25504,65	14915	781032998,9	729209162,3	7679066140	1	0	0	0	24801,95119	39435,10239
1621	Lansingerland	8	9837,266326	501	0	618,3356651	165,9092493	5796,590692	0	455,2255415	2	2325,826527	65597,8856	790,5426599	0	0	0	16093,05274	6	3442,263701	0	3562,100433	49,52746638	8381,527483	27305,63504	56328,60561	25416,56595	137387,7641	5817,42	33803,09786	514,7934936	125,4531443	166,852682	325,38586	432,6320318	314	0	0	0	0	7082,25	5325	1555082644	1541483481	9751749459	1	0	0	0	25226,19243	33550,83594
546	Leiden	8	16624,21751	17166	17166	3196,716115	951,0572461	38566,66375	0	0	1	9981,579588	127976,7578	1035,50816	0	0	0	18918,75092	1	5918,211213	5263,205731	8124,44239	189,8552878	22798,42628	167177,5635	144175,3693	155388,5602	234930,0363	2571,59	258907,3735	5631,000109	3,010875464	3,884029348	428,4583996	505,4276798	141	0	0	125	0	2601,34	2186	2423958884	2389409659	20562396106	1	0	0	0	66849,30894	78882,18455
547	Leiderdorp	8	3491,521437	510	0	350,1259642	157,7306244	4561,571192	0	0	1	1636,644108	28101,39339	1483,125347	0	0	0	5248,590503	2	1555,074407	706,6048879	354,3491289	41,27288865	3801,486489	8586,677684	25345,85213	8101,782945	58027,98782	1192,53	32612,86986	610,8548179	4,014500618	5,138560792	104,0830546	130,0643863	79	0	0	0	0	1459,23	1149	311678109,7	310943019,8	4402936224	1	0	0	0	12926,22666	16157,78332
1916	Leidschendam-Voorburg	8	9701,091543	6047	0	1763,842122	383,2269984	15818,30208	0	0	2	5663,356281	78438,12684	4472,303309	0	0	0	14949,24566	4	5118,953415	626,2643206	3513,251429	83,92154025	15126,20183	45317,45423	71006,77346	41014,01341	129032,248	3476,33	114255,4639	2906,308181	17,06162763	22,18011592	245,5551677	267,5740117	390	0	0	0	0	3838,12	3172	893134205,8	869611329,6	12396809636	1	0	0	0	38315,0449	41763,39895
553	Lisse	8	3137,467001	1325	0	227,2515692	112,1639995	3507,086104	0	0	2	1866,236903	23549,13956	1253,568545	0	0	0	4336,977265	3	2590,956555	293,15934	1221,225116	35,76983683	1385,029579	6576,384909	22274,85211	6333,937539	21776,68982	1228,77	17656,8842	408,4846985	17,06162763	18,42655784	119,240781	138,2773841	37	0	0	0	0	1741,59	1569	439583749	431130215,4	3635078116	1	0	0	0	10630,27345	12331,1172
556	Maassluis	8	3725,742064	2422	2422	769,6165062	213,8126241	5392,439792	0	0	1	3018,746269	34940,51782	1640,447052	0	0	0	6763,907746	1	5009,950066	135,459833	770,7287398	56,40628115	7245,173669	14627,65798	34669,9739	14910,51325	37465,71585	699,06	33302,174	3534,929265	2,007250309	2,428772874	115,1987206	141,6514816	168	0	14	0	0	1030,9	845	308370205,2	297343857	4154582875	1	0	0	0	16276,72239	20020,36854
1842	Midden-Delfland	8	2826,988496	0	0	144,3443834	61,92387475	2221,804183	0	0	3	796,554677	19936,19097	615,2113572	0	0	0	4047,239724	10	1182,721369	0	0	16,50915546	1499,399446	616,2203985	9021,062556	545,5065823	35681,88547	4133,64	11064,51467	70,16878408	42,15225649	56,4840237	92,96738858	119,8915835	214	0	0	0	0	6281,59	4723	387392367,4	376733564,2	3215981840	1	0	0	0	8195,936791	10572,75846
1978	Molenlanden	8	6269,487011	892	0	329,6468984	198,6237492	4679,534018	0	0	12	2717,942335	45680,11238	1148,942398	0	0	0	10051,97454	29	4830,179621	0	0	118,3156141	1616,917107	1444,582246	31952,54296	1535,500009	95336,78548	16153,04	7291,603954	1238,071729	119,4313934	183,9243458	255,6603186	368,0392794	1004	0	5	0	0	27595,6	18155	707156465,8	655332629,2	5828057588	1	0	0	0	18274,69663	26315,56314
569	Nieuwkoop	8	4412,06297	0	0	237,1607946	129,6896245	3457,849446	0	0	4	1674,421365	29984,0967	1047,747692	0	0	0	5584,766814	14	3512,930703	0	230,2881647	39,89712569	1566,552395	2576,003305	25083,20081	2394,167778	114727,5066	13591,77	6336,967216	563,8001053	57,20663381	78,37308832	162,69293	221,1953245	1311	0	0	0	0	10692,85	7805	463841715,1	437010934,4	4352489450	1	0	0	0	12548,44993	17065,89191
1930	Nissewaard	8	7914,47839	0	0	2232,878791	503,569623	13677,53323	0	0	4	7860,093679	88335,62095	2255,65841	0	0	0	16589,74567	6	11437,64433	1583,040014	3131,763964	86,67306616	15627,75042	74552,56625	90432,86898	74835,42151	120576,3054	5439,2	83777,31841	7395,238132	36,13050557	46,60835218	318,3122544	423,2269876	1043	0	5	0	0	9536,8	7336	900117559,7	875859593,6	9295788233	1	0	0	0	40589,78605	53984,41545
575	Noordwijk	8	7042,959778	2742	0	477,2943569	247,695499	7624,501612	0	0	3	3029,65521	45394,63726	1954,063216	0	0	0	7982,420679	6	4177,460761	763,1332789	1774,847168	67,41238479	2725,990035	13213,38166	40650,34236	12930,5264	14026,89467	1875	33114,60483	526,7936901	38,13775587	38,13775587	251,6182582	251,5419976	104	1550	0	0	0	5839	5839	935034329	868876239,7	9086240095	1	0	0	0	23238,31918	23238,31918
579	Oegstgeest	8	3371,687628	1027	0	343,1895064	80,61787467	3833,278962	85,15389125	0	1	773,7267089	26090,78903	1135,500769	0	0	0	5678,653891	1	0	1890,168075	1490,282332	17,88491841	2708,152533	7121,891491	22194,03632	6697,608594	24081,17872	700,74	20434,85223	0	3,010875464	3,040984218	103,0725395	105,1021262	72	0	0	0	0	738,48	724	345859789,2	344389609,4	5399745075	1	0	0	0	11454,51358	11683,60385
590	Papendrecht	8	3458,839489	1239	0	505,040188	262,8843739	4782,110388	0	0	1	2560,065723	32955,49367	1754,53698	0	0	0	6323,748973	1	3392,41644	321,4643798	2438,573327	71,53967366	3774,205603	15395,40799	31861,6252	15617,65141	65210,0063	1041,48	28406,93611	1607,797287	6,021750928	8,851973864	129,3459319	165,512614	145	0	0	0	0	1232,88	934	442524108,5	437010934,4	3889737312	1	0	0	0	14802,98911	18947,82607
1926	Pijnacker-Nootdorp	8	7222,710492	0	0	437,3271477	197,4553742	5622,210862	0	0	3	2161,889393	57884,94126	671,7317697	0	0	0	13499,54841	8	2585,251145	706,441511	1028,15524	4,127288865	8373,133364	8839,227028	40175,54959	8010,865181	161272,8378	5022,32	35972,49789	787,2527277	22,0797534	29,80766709	240,5025922	317,3672047	172	0	0	0	0	4943,26	3689	740970600,4	715609999,4	8516288562	1	0	0	0	22825,18901	30129,2495
597	Ridderkerk	8	5675,764957	2380	0	912,309352	313,1244987	7473,714348	0	0	2	4578,017706	48192,08881	3098,197226	0	0	0	8966,720687	5	7357,075438	588,3404686	1684,902969	77,04272548	7033,222173	19436,19749	43054,61211	18809,87512	123984,4816	2482,5	38295,92678	3519,732335	16,05800247	24,56874378	231,4079564	342,3799753	177	0	0	0	0	3523,5	2349	1024347750	1023245115	5875108906	1	0	0	0	21895,89867	32405,93003
