CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
59	Achtkarspelen	2	3578,615819	0	0	567,0637189	248,921631	3834,688839	0	0	5	3095,702194	28520,46028	1054,437721	0	0	0	5778,080594	13	3862,437345	0	1099,26877	95,0953608	712,5739609	7578,241768	28463,87608	11084,44163	6946,5603	2457	5643,85076	1328,959716	77,29479714	77,29479714	200,0920496	199,9502994	188	0	0	0	0	10210	10210	324337223,9	291760306,3	2735583726	1	0	0	0	12797,84753	12797,84753
60	Ameland	2	758,1363884	0	0	5,704191255	29,04085695	796,1018967	0	0	4	322,2258937	3879,049353	243,1930685	2526,080589	0	1352,968764	678,8234544	4	456,0678032	0	117,9507367	14,8944541	80,38787024	70,7302565	3880,059785	687,0939203	669,5482793	1044	1065,098907	0	10,03828534	10,03828534	48,50716354	48,47279985	78	10000	0	0	0	5908	5908	95940812,36	95940812,36	1387239141	1	0	0	0	3959,475489	3959,475489
1891	Dantumadiel	2	2168,376104	573	0	406,3397418	189,8027436	2443,481069	0	0	3	2179,62929	19334,62083	1045,587176	0	0	0	3847,676396	8	2609,107053	932,3503788	0	89,36672461	551,7982204	3758,807917	18965,81306	6315,201473	5675,783821	2596	3986,305306	754,8143092	49,18759818	49,18759818	117,2256452	117,1425996	302	0	0	0	0	8450	8450	196177482	162526600	2064757202	1	0	0	0	8647,083094	8647,083094
1940	De Fryske Marren	2	8244,070517	1818	0	681,147544	305,9661714	7296,94387	0	0	12	4601,580097	52470,73557	3173,614616	0	0	0	9730,813	45	5222,225858	0	973,2941742	132,9043597	2170,472497	16318,48061	49783,99625	32333,83154	17797,70017	14330	14174,94488	1404,500163	211,8078207	211,8078207	360,7720288	360,5164489	6719	10000	5	0	0	35098	35098	864183287,5	764662594,1	7057061580	1	0	0	0	26347,48118	26347,48118
72	Harlingen	2	2152,471145	2541	2541	467,7436829	136,906897	3127,261659	0	0	1	2107,908492	16398,30475	1201,414798	0	0	0	2838,5326	2	2012,823596	0	879,4150164	40,10045335	947,7829146	10882,35518	17743,19006	17753,29438	9529,05473	1480,6	9254,818359	812,9000315	26,09954189	28,44850066	103,0777225	117,4253576	170	10000	0	0	45	2743,4	2494	319683378,5	306437818,6	1631061998	1	0	0	0	8398,201778	9573,950027
74	Heerenveen	2	7438,219251	2234	1600	1265,323837	430,4269869	8807,369869	0	0	5	5316,637645	52327,25419	2887,080825	0	0	0	9688,386535	23	3876,038165	1135,515245	2733,728979	136,3415414	3956,869613	43893,17632	55129,18278	56685,24842	24969,71212	9449	27915,62271	1854,802048	160,6125655	160,6125655	321,3599584	321,132299	836	0	9	0	0	18981	18981	1024203971	987689184	6451477535	1	0	0	0	25194,60533	25194,60533
80	Leeuwarden	2	16959,98816	15191	12319	5377,37465	1163,708625	32071,67431	0	0	5	13956,55462	130153,7763	3847,396009	0	0	0	22765,83957	24	7817,047157	3810,502565	5847,788905	285,2860824	14758,61751	168620,9315	140278,3073	221931,3362	77985,22543	13364,51	156237,4863	5609,508352	124,4747383	140,6564542	712,4489645	825,8553274	1774	0	0	0	44	26816,03	23731	2200552887	2123943432	13669135988	1	0	0	0	69811,20927	80981,00275
1970	Noardeast-Fryslân	2	5921,946474	1908	1331	872,4057214	408,6463442	6945,200829	0	0	9	5186,934903	46344,48492	2114,223078	0	0	0	9128,761246	37	5913,323668	746,5599994	2157,615857	166,1304496	1449,958993	13408,43577	44701,52211	19066,85629	14775,92748	10550,11	10663,38068	1205,636335	197,7542213	217,5296434	301,1486403	318,991417	1809	10000	22	0	0	40960,02	37578	722062009,5	627195161,4	4853454998	1	0	0	0	22355,09577	23696,40151
85	Ooststellingwerf	2	3408,962921	0	0	534,8518153	253,0703248	3923,363555	0	0	5	2687,817535	26093,40205	1611,089306	0	0	0	4482,053076	19	2991,789133	139,3578666	1046,311297	73,32654327	875,3345871	6961,878104	25675,08311	11044,02434	5572,300915	4879	6183,512871	806,3382554	145,5551375	145,5551375	168,7645065	168,6449495	285	0	0	0	0	22326	22326	327559116,8	277082793,9	2950967554	1	0	0	0	12749,51107	12749,51107
86	Opsterland	2	4114,082779	652	0	491,2315293	214,6949067	3887,893669	0	0	5	2659,43386	30372,58257	1500,094771	0	0	0	5714,440895	23	2978,579703	741,009816	332,990175	80,2009067	992,4428425	5668,524842	26887,60179	9619,314884	7905,606791	5987	6012,783374	793,834871	151,5781087	151,5781087	172,8067701	172,6843495	324	0	0	0	0	22440	22440	387701118,6	317177461,8	3549441841	1	0	0	0	14181,09286	14181,09286
88	Schiermonnikoog	2	196,1611634	0	0	6,375272579	5,185867312	301,4940351	0	0	1	61,92439779	982,1401331	97,0865365	982,1401331	0	0	109,0966266	1	41,87878562	0	14,44294735	1,145727239	34,73549949	10,10432236	980,1192686	40,41728943	83,8709362	353	462,2559079	0	3,011485603	3,011485603	12,12679088	12,11819996	43	10000	0	0	0	4048	4048	24343191,2	24343191,2	442059623,7	1	0	0	0	1422,325871	1422,325871
90	Smallingerland	2	6648,272944	1709	0	1638,445053	872,2628819	9681,308461	0	0	4	6199,886636	57252,10091	2956,061182	0	0	0	11021,78975	10	6109,508166	4123,786288	3770,411644	169,5676313	4304,224608	64536,30689	62202,20843	77035,35365	25047,95197	5578	37171,51167	2608,906165	85,32542541	85,32542541	364,8142924	364,5558488	918	0	0	0	0	11700	11700	1056780888	993059005,6	6247385675	1	0	0	0	27554,8641	27554,8641
1900	Súdwest-Fryslân	2	13423,78556	6774	6250	2037,738441	575,6312716	14820,5009	0	0	12	9040,125799	91364,29318	5258,239151	0	0	0	17184,739	65	8872,725236	2686,389327	4031,187082	215,3967208	4489,81142	53785,30791	90928,79689	80773,95292	36477,43877	22113	39263,92272	2930,833303	307,1715315	334,8169693	608,360676	644,40548	5321	10000	80	0	0	56453,76	52272	1846502650	1697579598	10696002720	1	0	0	0	45922,71663	48678,07963
93	Terschelling	2	1092,140532	513	0	20,46798039	12,44608155	1278,886463	0	0	3	302,4240244	4949,09709	334,8697873	2526,080589	0	2423,016501	709,1280729	7	606,8510009	0	82,64575428	6,874363431	105,1989413	232,3994142	4951,117955	4334,754291	430,7540758	766	1076,469286	64,66750386	6,022971206	6,022971206	45,47546582	45,44324986	187	10000	0	0	0	8523	8523	122431932,2	122431932,2	1426970138	1	0	0	0	4172,361574	4172,361574
737	Tytsjerksteradiel	2	3944,429881	846	0	568,0703409	239,5870698	4368,707686	0	0	7	2935,793885	32935,03872	2060,601628	0	0	0	6428,619738	24	2916,348611	0	1019,030174	91,65817908	1308,039666	8507,839425	29494,51696	12307,06463	12222,11524	6036	7669,730278	1767,008285	96,36753929	96,36753929	202,1131814	201,9699994	1288	0	0	0	0	14852	14852	356914141,5	300710008,9	3546096073	1	0	0	0	15494,4046	15494,4046
96	Vlieland	2	312,7975309	0	0	8,05297589	7,260214237	433,5208348	0	0	1	182,8263088	1268,092456	51,50726798	1268,092456	0	0	124,2489359	2	112,0355363	0	14,44294735	1,145727239	38,70527086	20,20864471	1263,040295	1000,327913	126,2461992	400,97	271,9203216	3,450934081	1,003828534	1,01386682	12,12679088	12,11819996	69	10000	0	0	0	3956,17	3917	31144965,21	31144965,21	482627063,1	1	0	0	0	1224,866314	1224,866314
1949	Waadhoeke	2	6086,297719	2975	1787	963,0017002	307,0033449	7143,241028	0	0	11	4869,666943	47400,38661	2342,533966	0	0	0	8718,638743	34	5145,709011	312,5597864	1408,989753	76,76372498	2035,50027	11225,90214	41720,74701	19915,61937	13020,55062	7840,8	10712,43704	1909,586877	177,6776506	191,8918626	309,2331675	327,554945	404	2648	22	0	0	30812,4	28530	559535409,4	468606430,5	4372500819	1	0	0	0	22457,93929	23805,41564
98	Weststellingwerf	2	3711,157146	1042	0	428,1498848	203,2859986	3918,437182	0	0	2	2902,870415	26763,31863	1717,026387	0	0	0	4842,678036	20	3445,508593	97,55050659	872,9959287	92,80390632	1133,369726	12276,75166	26675,41102	19400,29893	8838,662275	7623	8916,940375	787,9032655	155,5934228	155,5934228	163,7116769	163,5956995	836	0	0	0	0	22008	22008	372307630,1	317535449,9	2989862109	1	0	0	0	12756,71012	12756,71012
1680	Aa en Hunze	3	3477,884411	0	0	310,3751124	158,6875397	3283,920324	0	0	5	1688,714168	26114,62113	1850,219829	0	0	0	4369,925988	33	1795,993248	0	198,1893331	38,95472611	828,6897735	2414,933043	21158,45102	3667,869016	3138,877474	3387	3858,703238	293,4894402	104,3981676	104,3981676	180,8912974	180,7631494	287	0	0	0	0	27601	27601	327201128,7	276008829,6	3389681409	1	0	0	0	13634,99378	13634,99378
106	Assen	3	7342,789496	3666	3666	1915,266099	815,2183415	12980,0079	0	0	1	6873,120326	70428,13726	2950,464819	0	0	0	13076,44288	3	4217,135003	2628,615135	3769,609258	163,8389951	6736,702015	92505,07118	77469,83951	106236,8453	16128,53577	1931	56299,01065	2792,535869	46,17611258	46,17611258	372,8988197	372,6346488	165	0	11	0	0	8180	8180	959766111,7	944014635,1	7757163576	1	0	0	0	35186,88166	35186,88166
1681	Borger-Odoorn	3	3398,359615	2246	0	388,220546	215,7320802	3307,566915	0	0	6	2382,157911	26285,38418	1575,4384	0	0	0	4445,687534	37	2650,300905	0	159,6748068	67,59790707	696,6948754	2445,24601	22077,94435	4274,128357	5237,435408	5595	3424,678905	676,923226	113,4326244	113,4326244	176,8490337	176,7237494	304	0	0	0	0	27486	27486	444621227,4	387701118,6	2991534993	1	0	0	0	12923,31662	12923,31662
109	Coevorden	3	4591,231555	917	917	692,5559265	275,888141	5065,296845	0	0	8	3358,930663	36097,69162	2291,91797	0	0	0	6098,299396	26	4126,723793	113,4771199	1045,508911	77,90945222	1711,963903	13580,20925	33596,87184	20491,56574	5466,810704	4586	9315,195732	1999,621247	180,6891362	180,6891362	247,5886472	247,4132492	355	0	9	0	0	29614	29614	591038362,7	528748432,3	3988573918	1	0	0	0	18336,99947	18336,99947
1690	De Wolden	3	3970,938146	0	0	226,8254876	107,8660401	2946,956402	0	0	5	1581,033415	24836,42435	1502,934407	0	0	0	4437,606302	22	2115,46576	0	0	35,51754439	649,057619	3102,026964	21016,9905	6648,644111	3052,680923	2811	3688,251418	229,9722477	160,6125655	160,6125655	135,4158315	135,3198996	204	0	0	0	0	22430	22430	345816510,2	290328353,8	3476671383	1	0	0	0	11708,73466	11708,73466
114	Emmen	3	11976,43428	4532	0	3111,8041	1411,593082	17849,2351	0	0	11	12934,72241	110486,7232	5935,502725	0	0	0	18981,80287	30	15680,47409	3124,391303	4339,303293	427,35626	7056,26861	95061,46473	114542,5982	124950,0503	42140,44835	13344	45614,30845	6895,346396	218,8346205	218,8346205	720,5334917	720,0230477	1002	0	0	0	0	33623	33623	1512141759	1450567805	10523695658	1	0	0	0	52611,65912	52611,65912
118	Hoogeveen	3	6478,620046	1516	0	1151,575552	624,3784244	8925,602824	0	0	4	6440,595332	57181,37065	3028,813902	0	0	0	10902,59158	17	8180,942492	1779,618054	2697,62161	181,0249037	3697,842031	55826,38102	60646,14279	69770,34587	15153,6906	3461	32793,95979	3557,062807	101,386682	101,386682	358,750897	358,4967489	166	0	0	0	0	12759	12759	941866706,4	868121156,6	5746356887	1	0	0	0	26924,43333	26924,43333
119	Meppel	3	4342,053861	2928	2928	670,0747022	315,3007326	6377,682645	0	0	2	3265,396946	36183,57836	1407,796234	0	0	0	6835,71178	6	2787,678977	979,3258443	2610,963926	97,38681527	2804,643473	33516,03726	39477,58745	43468,79478	11572,47589	1843	22713,8407	922,5297055	48,18376965	48,18376965	201,1026155	200,9601494	155	0	17	0	0	5548	5548	585310553	568485112,1	4156280549	1	0	0	0	17445,34616	17445,34616
1731	Midden-Drenthe	3	4501,103453	1001	0	476,8032808	299,7431306	4449,500205	0	0	6	2578,82263	34447,65578	2011,042724	0	0	0	5941,725534	30	2476,327819	0	457,3599994	44,6833623	1101,611555	8851,386385	31727,5722	14014,69511	5103,74627	5178	6978,533384	479,5698074	195,7465642	195,7465642	233,4407245	233,2753493	528	0	0	0	0	34060	34060	612875637,2	513712931,9	4169245400	1	0	0	0	17273,59748	17273,59748
1699	Noordenveld	3	4140,591044	0	0	452,9798938	214,6949067	4655,422601	0	43,5	3	2590,341365	32016,55582	2819,779376	0	0	0	5551,806109	18	2212,726304	507,6607996	524,7604204	71,03508879	1227,651796	12529,35972	29363,16077	14833,14522	7348,484875	4663	11043,60654	513,6490318	100,3828534	100,3828534	202,1131814	201,9699994	628	0	0	0	0	19901	19901	629701078,2	589248422,2	4564464269	1	0	0	0	15912,97773	15912,97773
1730	Tynaarlo	3	4904,029086	0	0	446,9401619	184,6168763	4358,854939	0	0	5	1819,014252	35098,37414	2335,797603	0	0	0	7092,290883	21	1063,016652	166,8489708	0	40,10045335	1503,550906	9144,411733	30414,01029	10882,35518	8132,504265	3456	8415,197698	0	74,28331154	74,28331154	215,2505382	215,0980493	586	0	0	0	0	14184	14184	414908214,7	367295796,6	5175066966	1	0	0	0	16630,82549	16630,82549
1701	Westerveld	3	3122,673656	0	0	250,6488746	129,6466828	2842,517292	0	2,9	5	1582,745794	20211,67601	1791,686017	0	0	0	3058,746161	28	2240,417183	0	206,2131927	43,53763506	563,7075345	1242,83165	17975,58947	3314,217733	2773,28146	3920	2318,517666	140,097921	117,4479385	117,4479385	123,2890407	123,2016996	431	0	0	0	0	27843	27843	307511782,9	251307650,3	2980243026	1	0	0	0	10684,41321	10684,41321
141	Almelo	4	8604,582926	7097	7097	2446,426967	936,5676366	12583,92751	0	0	2	8657,697842	75092,29246	2839,615374	0	0	0	13868,40358	3	9274,291909	4131,106096	4178,023714	289,8689913	12393,62622	103043,8794	83613,2675	113845,4	22634,51059	2114	58079,75442	7131,480312	157,6010799	157,6010799	428,4799446	428,1763986	231	0	10	0	0	6710	6710	1650683156	1565123999	8144436245	1	0	0	0	35785,43094	35785,43094
147	Borne	4	2778,066206	1224	0	266,7548264	169,0592744	2968,632444	0	0	1	1681,635672	24896,03986	1222,556615	0	0	0	5163,906992	3	1493,252681	0	263,9849821	58,43208916	1391,404865	14398,65936	23250,04574	16267,95899	3946,384174	419	13616,56422	226,5113109	21,08039922	21,08039922	130,363002	130,2706496	19	0	0	0	0	2597	2597	275292853,4	257035460	3428994186	1	0	0	0	10806,797	10806,797
148	Dalfsen	4	3965,636493	0	0	227,1610282	158,6875397	3454,372834	0	107,7	3	1951,54441	29992,66005	1427,093323	0	0	0	6015,466772	11	2623,979892	0	265,589754	63,01499812	983,5108569	8760,447483	28332,51989	14065,21672	4133,730303	2319	6873,431421	226,4512946	173,6623364	173,6623364	175,8384678	175,7138994	152	0	0	0	0	16500	16500	481494002,3	426721822,1	4377519471	1	0	0	0	13192,76664	13192,76664
150	Deventer	4	13561,62854	8739	8234	2681,976512	1017,467167	19226,64902	0	0	2	10149,93645	104483,7453	3015,506995	0	0	0	19477,78846	8	7641,410661	1841,213025	4009,522661	320,8036268	14340,79907	138489,8422	113037,0542	150655,4463	22229,68885	2888	92621,58507	5886,903436	127,4862239	127,4862239	474,9659763	474,6294985	385	0	35	0	0	13049	13049	1757005623	1686481967	13639442296	1	0	0	0	49424,53846	49424,53846
1774	Dinkelland	4	3849,000126	0	0	192,2647994	124,4608155	2888,825199	0	0	5	1576,483664	27017,94755	1398,738416	0	0	0	4881,063886	13	2129,262275	0	197,3869471	65,3064526	704,6344182	6325,305795	22866,08149	9275,767924	2965,287508	1961	5562,559129	183,0695523	165,6317082	165,6317082	166,7433747	166,6252495	112	0	6	0	0	17571	17571	544499909	453570930,1	3622630520	1	0	0	0	11835,23219	11835,23219
153	Enschede	4	18942,8064	15963	11523	5920,614982	2056,714976	38698,63143	0	0	2	18011,25866	163425,2889	4589,76394	0	0	0	27800,44686	8	16601,02459	5947,298652	6013,080413	576,300801	30695,26468	239270,3534	170116,3712	243999,1763	23400,05395	2065	184182,0677	12162,78216	134,5130236	134,5130236	802,3893302	801,8208975	204	0	9	0	0	14069	14069	2730375283	2601141577	18957122631	1	0	0	0	82964,89537	82964,89537
158	Haaksbergen	4	3059,053819	0	0	261,3861758	165,947754	3116,423638	0	0	1	2015,479857	24613,11883	1752,967475	0	0	0	4381,037681	6	2117,52056	0	955,6416829	65,3064526	1562,105034	16247,75035	24048,28721	19188,10816	4241,467583	1837	12020,30733	514,9793919	96,36753929	96,36753929	166,7433747	166,6252495	74	0	0	0	0	10476	10476	436029512,9	374813546,8	3245813377	1	0	0	0	11458,82491	11458,82491
160	Hardenberg	4	7623,777109	1013	0	794,8958285	476,0626192	7423,059022	0	0	8	5105,825889	63588,52146	2014,773632	0	0	0	12909,76748	25	6865,772498	1118,804367	3141,341048	234,8740839	2583,328719	33404,88971	62828,67642	46065,60563	10481,06019	5282	16587,59624	2389,566795	309,1791886	309,1791886	379,972781	379,7035988	521	0	0	0	0	31194	31194	1305940610	1188520511	7080063736	1	0	0	0	28501,02448	28501,02448
163	Hellendoorn	4	4114,082779	1341	0	379,8320295	288,3342226	4318,45868	0	0	2	3031,856347	36642,3146	1828,311104	0	0	0	6917,53425	9	3516,25243	1223,714899	1140,190455	134,0500869	1345,752494	31666,94627	36900,98525	36446,29074	4445,601151	1704	13701,69705	346,0436653	115,4402814	115,4402814	219,2928018	219,1374493	108	0	0	0	0	13792	13792	536624170,6	488295776,4	5046673111	1	0	0	0	16527,98197	16527,98197
164	Hengelo	4	10714,64085	6759	0	2123,972391	897,155045	16166,38604	0	0	1	8686,987485	83924,48063	3241,247701	0	0	0	14583,59258	4	5111,755884	3507,454506	4388,248836	295,5976275	12656,62357	110652,4341	90413,47645	116977,7399	13957,18292	1039	78976,06526	4194,475339	52,19908378	52,19908378	495,1772944	494,8264984	104	0	0	0	0	6079	6079	1483144722	1437322245	10168207786	1	0	0	0	41632,08501	41632,08501
1735	Hof van Twente	4	5238,033229	1469	1469	407,6819044	192,914264	4766,758634	0	0	5	2726,097167	35815,78103	2737,284838	0	0	0	6201,335099	10	3332,10319	0	396,3786661	89,36672461	1598,825419	10852,04221	31889,24136	14752,31064	4648,574811	2825	10051,69417	553,7798942	229,8767343	229,8767343	219,2928018	219,1374493	340	0	17	0	0	21201	21201	701656687,4	585668541,1	4404703838	1	0	0	0	16614,37053	16614,37053
166	Kampen	4	6786,115924	4545	3052	814,6927275	491,6202212	7384,633311	0	0	1	5083,405673	56763,0517	1323,83006	0	0	0	12731,98039	12	5344,731091	1572,129675	3378,847294	142,0701776	3802,04853	59201,22469	57746,20227	67395,83012	20649,27492	5833	35963,6711	1645,105288	115,4402814	115,4402814	282,958454	288,4131591	2140	0	36	0	0	14039	14039	974085636	893896300,3	6559378560	1	0	0	0	24649,53468	25142,52538
168	Losser	4	2682,636451	0	0	269,7746923	197,0629579	2760,739498	0	0	3	2081,545822	23619,86394	1243,055885	0	0	0	4267,900439	7	2879,068664	83,49406377	401,9953679	74,4722705	1107,566212	6931,565137	19784,26317	8265,335688	3512,735595	1497	8283,823329	788,2233522	72,27565447	72,27565447	124,2996066	124,2115496	90	0	0	0	0	9872	9872	294266223	245937828,7	3047576611	1	0	0	0	10786,22829	10786,22829
173	Oldenzaal	4	4039,859636	2091	2091	458,0130037	296,6316102	5043,620803	0	0	1	3041,354077	32125,6825	2040,972903	0	0	0	5897,27876	3	3121,926481	828,1838927	2736,136137	88,22099737	2674,633461	27968,76428	33606,97616	30727,24429	4736,509339	327	22957,94391	1093,986114	22,08422775	22,08422775	221,3139336	221,1571493	40	0	8	0	0	2155	2155	576002862,3	557745468,9	4379192355	1	0	0	0	15408,01605	15408,01605
1773	Olst-Wijhe	4	2417,553798	526	0	195,620206	136,906897	2303,572072	0	0	2	1392,343204	19031,49116	880,8053733	0	0	0	3446,645277	9	1552,352649	0	293,6732628	45,82908954	784,0298456	3304,113411	17025,78317	5486,64704	4655,842697	2926	4168,264288	223,0503741	93,35605369	93,35605369	87,91923391	87,85694972	473	0	0	0	0	11364	11364	224816530,5	184721862,6	2604262324	1	0	0	0	8612,116298	8612,116298
175	Ommen	4	2682,636451	0	0	212,3972391	141,0555909	2464,171836	0	0	1	1314,26072	19229,53588	963,9631838	0	0	0	3768,884387	16	2120,260293	1494,990169	1015,82063	79,05517946	737,385032	9467,750048	18511,11856	13458,95738	2878,542003	2753	4786,946217	329,809271	125,4785668	125,4785668	109,141118	109,0637997	241	0	5	0	0	17960	17960	414550226,6	371233665,7	2739347715	1	0	0	0	9349,50433	9349,50433
177	Raalte	4	4771,487759	532	0	395,6024406	207,4346925	4868,24192	0	0	4	3018,724791	38764,22229	2011,747451	0	0	0	7188,255508	14	3467,328615	903,2923532	1766,853892	44,6833623	1556,150377	17803,81599	36648,37719	23431,92355	4934,391085	2216	11717,67588	838,9870926	188,7197644	188,7197644	217,27167	217,1177493	137	0	0	0	0	17092	17092	670511722,2	596766172,4	5287986643	1	0	0	0	17567,72995	17567,72995
1742	Rijssen-Holten	4	4601,834861	1782	1782	320,1057916	247,8844575	3857,350155	0	0	2	2736,500864	39078,46672	1469,045319	0	0	0	9056,030162	8	3935,920915	545,4865062	2669,538102	103,1154515	2254,830138	30323,07139	40316,2462	36001,70056	3794,559229	926	18242,60044	990,9282192	70,2679974	70,2679974	253,6520427	253,4723492	26	0	8	0	0	9412	9412	677313496,2	641156697,5	4899459310	1	0	0	0	16569,11938	16569,11938
180	Staphorst	4	2481,173635	660	0	124,8211263	89,19691777	1685,804883	0	0	2	1069,510013	17924,05743	271,1748841	0	0	0	4718,429101	6	1874,858437	0	316,9424557	35,51754439	508,1307354	7901,580083	16894,42698	11983,72632	3382,032058	2587	2429,451885	471,6276577	88,33691102	88,33691102	132,3841338	132,2903496	173	0	0	0	0	13396	13396	416698155,2	364073903,6	1807969492	1	0	0	0	6656,032563	6656,032563
1708	Steenwijkerland	4	6478,620046	1650	1650	682,8252473	503,0291293	6797,409635	0	0	10	4391,375638	45946,37462	2282,777244	0	0	0	8414,582404	35	4513,515474	654,9819728	1169,076349	222,2710843	2205,207996	21229,18127	45378,51171	31899,34568	22510,4711	15890	12833,48281	1670,252095	162,6202226	162,6202226	283,9690199	283,7678491	3344	0	27	0	0	28815	28815	702372663,6	622183327,9	5548120121	1	0	0	0	22319,10054	22319,10054
