CBS	Naam	Prov	vest	bo31	bo31hk	bo3_nw	doelgroep	ephh	groei_jong	groei_llvo	kernen500	lidr_w_nw	inwo	inw75+dr	wad1	wad3	wad2	jong	kernen	LOdr	ll_so	ll_vo	loonksub	nwmigr	cf.landelijk	cf.lokaal	cf.regionaal	oeverdhbftot	oeverbftot	oadw	goab	opbebnk	opbebnkbfnk	opbebk	opbebkbfk	biwa	buiwamax	histk40	histk65	histk4164	landbftot	land	WOZnwe70	WOZnwg70	WOZwe80	vast nieuw	Amsterdam	Den Haag	Rotterdam	woonr	woonrbfk
230	Elburg	5	2737,623598	579	579	246,1756805	150,1644078	2758,049397	0	0	3	1884,923514	24290,21502	880,1199523	0	0	0	5232,188885	6	3066,605033	0	1554,577148	1,16342535	855,4744603	6426,99869	23848,61149	10893,56067	2261,104536	620	7112,151426	871,1052147	36,13050557	36,13050557	134,3985074	134,3577738	209	0	9	0	0	6382	6382	365973344,8	344700017,4	2816676219	1	0	0	0	10443,68785	10443,68785
232	Epe	5	4229,917459	604	0	387,6937855	218,9016367	4516,704449	0	0	4	2758,446827	33633,61594	2357,68964	0	0	0	5991,570393	14	4676,914096	105,5627787	710,9588898	58,17126749	1989,405355	11287,66908	31710,56901	16229,18223	3510,82036	1660	11602,11193	1373,770239	109,3951419	109,3951419	189,9768375	189,9192593	128	0	0	0	0	15609	15609	488925966,1	459359646,6	5468987376	1	0	0	0	15849,87968	15849,87968
233	Ermelo	5	3814,807547	645	0	361,0357239	224,1891158	4007,541428	0	195,5776896	1	1586,038744	27785,65345	1599,464187	0	0	0	5160,776849	9	2592,204833	1127,692943	2213,902152	68,64209563	1577,249622	17492,35021	27678,53681	21332,38087	897,430142	285	14417,55603	651,4092765	34,12325526	34,12325526	200,0819885	200,0213475	170	0	0	0	0	8562	8562	542650132	495055568,9	4109958785	1	0	0	0	15452,90035	15452,90035
243	Harderwijk	5	6373,776246	1443	1443	843,8428405	315,1337572	7112,33981	0	0	1	3841,765228	49421,19464	1338,380757	0	0	0	10208,90373	2	5023,518318	1426,777423	2966,962518	88,42032658	6107,946911	48748,17874	51688,8338	52578,10406	7629,214419	753	35213,01839	2832,891917	32,11600495	32,11600495	264,7549544	264,6747124	936	0	19	0	0	3891	3891	852735921,7	832183724	6756860459	1	0	0	0	22188,41738	22188,41738
244	Hattem	5	1513,312085	652	652	95,77155483	61,33475811	1616,169119	0	0	1	947,5626966	12695,34348	687,8391947	0	0	0	2659,343985	2	920,7889572	0	0	15,12452955	521,7288424	3466,132941	11398,82786	4719,195579	3239,548427	623	4807,483362	116,2351167	11,0398767	11,0398767	66,69399616	66,67378251	108	0	7	0	0	2308	2308	106366637,2	99876469,48	1798445061	1	0	0	0	5675,895351	5675,895351
246	Heerde	5	2206,913457	0	0	160,2774818	118,4395329	2232,943894	0	0	2	1377,758787	19416,40768	1145,141512	0	0	0	3699,344621	8	2540,568081	27,84427019	749,0885285	29,08563374	658,4439148	4405,929919	17997,6174	6912,055195	3607,702064	1510	5294,795191	600,5713712	49,17763258	49,17763258	109,1356301	109,1025532	188	0	0	0	0	7854	7854	206603671,5	185690909	2691009766	1	0	0	0	8444,649427	8444,649427
252	Heumen	5	2248,949904	0	0	240,5807786	75,08220389	2384,397473	0	0	2	945,9465573	17001,2305	1064,295247	0	0	0	3018,415771	4	844,9287865	0	0	20,94165629	945,94767	3284,236752	13925,16383	3880,452039	2701,39817	667	6200,695968	181,392997	33,1196301	33,1196301	94,98841877	94,95962963	184	0	0	0	0	3970	3970	166580970,8	157927413,8	2377259749	1	0	0	0	7712,308418	7712,308418
1705	Lingewaard	5	5480,501752	0	0	489,3893541	249,5690158	5628,692573	0	0	4	3597,223144	47717,43367	1925,099609	0	0	0	9070,334364	7	5071,965155	545,7396482	1728,543625	81,43977448	2104,004754	13298,63251	41148,96016	15946,2326	14775,33879	2151,3	20058,00001	768,7014387	57,20663381	57,77870015	252,6287733	252,5522065	728	0	5	0	0	6247,86	6186	488204836,4	469094898,2	6279161493	1	0	0	0	20593,42917	20593,42917
262	Lochem	5	5217,773959	1361	1361	428,5036577	193,5217368	4796,694291	0	0	6	2120,475822	34675,47689	3011,064989	0	0	0	5904,065504	19	2759,87475	449,0236621	0	34,90276049	1810,469451	10246,81867	29638,97352	14319,27224	4415,976938	2779	10307,52293	523,8159068	192,6960297	192,6960297	193,0083828	192,9498857	295	0	7	0	0	21299	21299	537602223,8	460441341,2	5930457892	1	0	0	0	17179,20488	17179,20488
263	Maasdriel	5	4371,790467	0	0	202,7329133	155,4518869	3647,839177	0	0	5	1862,398572	26294,1047	608,2222924	0	0	0	4767,50775	14	3935,557868	0	0	52,35414074	1089,699548	1920,015332	21150,48468	2718,337496	8211,506494	2295,3	5281,128192	844,1306102	100,3625155	104,3770161	181,8927168	192,747844	965	0	0	0	0	6910,05	6581	415010167,4	355877528,4	3242360925	1	0	0	0	10668,94584	11309,08259
1955	Montferland	5	4298,226685	620	620	365,6432901	391,2734569	4948,14787	0	0	5	3480,053042	37270,52919	2039,992988	0	0	0	6134,394465	10	5544,271973	1224,141954	319,3357248	68,64209563	1777,295941	13814,00505	35075,64851	20069,21289	1985,208927	574	12920,34494	1405,142552	110,398767	110,398767	245,5551677	245,4807447	96	0	6	0	0	10568	10568	451787784,3	423303159,4	3786638143	1	0	0	0	16714,54714	16714,54714
1740	Neder-Betuwe	5	3457,497749	0	0	225,4416325	173,429316	2713,211166	0	0	4	2084,617731	25716,07903	401,2308483	0	0	0	6477,373398	12	3504,121838	175,2740476	1156,599043	24,43193234	851,4534288	2213,070304	21706,27859	3395,395534	7552,163653	1956,24	4293,385024	1318,584486	81,29363752	84,54538302	144,5036583	151,6828552	756	0	0	0	0	6229,6	5990	327032338,7	310446354,6	2687680854	1	0	0	0	9456,795208	9929,634968
267	Nijkerk	5	6515,649254	1146	1146	460,4275093	279,178899	5404,501419	0	0	2	2683,09433	45448,78397	1452,836565	0	0	0	9787,472133	8	5016,640064	776,6418801	2095,541398	77,94949843	3429,939904	23959,77027	43260,97703	25061,25275	9089,894503	1456	21231,0002	1511,844315	71,25738598	71,25738598	275,8706205	275,7870095	270	0	14	0	0	6934	6934	882302241,2	856702135,3	6640764630	1	0	0	0	18623,68439	18623,68439
268	Nijmegen	5	23797,88345	16196	14335	7038,057388	1704,683277	53734,13579	0	0	1	19289,22907	184402,3146	2060,954674	0	0	0	29611,85562	2	9392,306544	5083,51855	10812,1357	289,6929121	27999,44788	345067,1765	209989,0452	363640,7985	55823,74458	1761	217913,7562	9402,290101	48,17400742	48,6557475	734,6444728	734,4218164	515	0	20	0	0	5248	5248	3231382381	3142683422	25333857522	1	0	0	0	89935,5164	89935,5164
302	Nunspeet	5	3862,09855	579	0	302,1246987	203,0391993	3337,957182	0	71,49936278	2	1989,467527	29033,66342	1170,124675	0	0	0	6421,048412	12	3645,375271	1222,914713	383,6794902	70,96894633	1102,7679	15774,44175	29174,1277	21130,27399	880,584189	397	10858,47772	933,6603698	46,16675711	46,16675711	174,8191111	174,7661269	81	0	0	0	0	12872	12872	428351067,7	378953680,2	3999272439	1	0	0	0	13438,71005	13438,71005
269	Oldebroek	5	2958,314944	0	0	267,897064	158,6243744	2515,92295	0	0	3	2009,56826	24519,60632	662,772685	0	0	0	5362,943317	10	4270,100224	0	223,2172604	59,33469284	778,0696032	6396,682658	21625,43584	9226,178937	2320,093089	945	6675,586284	782,6424728	64,23200989	64,23200989	140,461598	140,4190268	111	0	0	0	0	9772	9772	337128155,1	312249178,9	2889496183	1	0	0	0	10207,31848	10207,31848
1586	Oost Gelre	5	3783,280212	718	718	286,9855526	178,7167952	3801,285567	0	0	3	2111,587056	30160,40926	1414,017856	0	0	0	5382,05358	10	2846,4012	980,1625717	1198,700519	52,35414074	1086,683774	13520,95007	29942,13383	20261,21442	3405,103223	1260	10664,05179	392,074132	145,5256474	145,5256474	199,0714734	199,0111387	54	0	9	0	0	10990	10990	646132250,2	590965824,8	3029310515	1	0	0	0	14237,71934	14237,71934
1509	Oude IJsselstreek	5	4739,609377	518	0	607,2114043	333,1111863	5614,742901	0	0	3	4130,2461	40030,2986	2294,346175	0	0	0	6642,325143	11	5800,362353	0	1487,055912	90,74717728	2732,290932	19664,99914	40077,79372	27910,95972	4545,659949	1583	12018,74628	1721,179213	160,5800247	160,5800247	253,6392884	253,5624153	200	0	0	0	0	13595	13595	658030891	602503900,7	4399574186	1	0	0	0	18293,37334	18293,37334
1734	Overbetuwe	5	6731,086044	676	0	575,9457765	287,6388656	5715,379819	0	394,2035574	6	3177,329942	49220,0983	1670,663076	0	0	0	10134,47428	11	4136,223471	497,7163296	2470,482846	76,78607308	2731,285674	13541,16076	41371,27773	16320,13032	12572,10287	2960,31	16912,89539	641,5268983	130,4712701	131,7759828	280,9231959	283,6464341	627	0	0	0	0	10989,81	10881	871845859,9	829659769,9	6383606127	1	0	0	0	20752,01888	20959,53907
273	Putten	5	3746,498321	704	0	183,6444247	163,9118536	2868,650366	0	0	1	1633,31082	25166,34833	1147,850279	0	0	0	5213,078621	7	3707,877671	0	376,530183	67,47867028	1038,431395	13591,68748	25344,20238	17462,03418	1764,626286	620	11113,30006	670,6554824	96,34801484	96,34801484	138,4405678	138,3986091	231	0	0	0	0	8519	8519	341094368,7	313330873,6	4240202492	1	0	0	0	11949,78501	11949,78501
274	Renkum	5	4602,990925	4064	0	604,2493975	207,2691826	5637,660219	0	0	3	2461,380214	31792,42229	2806,011355	0	0	0	5277,450034	5	1798,215005	1496,629523	886,5141016	60,49811819	2065,804954	9266,600312	27587,58872	11429,1439	2723,867273	409	14606,01111	624,7537801	23,08337856	23,08337856	158,6508697	158,6027857	129	0	0	0	0	4595	4595	339291544,3	330998552,3	5003771832	1	0	0	0	15790,28228	15790,28228
275	Rheden	5	5380,665191	5119	0	934,0194935	450,4932234	8812,20696	0	0	4	4653,269194	44028,98316	3607,660421	0	0	0	7300,120516	8	5086,917883	432,2098674	1430,655822	117,5059603	3757,653975	13904,95314	41694,64873	18280,56703	5873,039715	1135	32544,33341	1969,056383	22,0797534	22,0797534	226,3553809	226,286777	268	0	0	0	0	8167	8167	426908808,2	418255251,2	5964995361	1	0	0	0	22154,07311	22154,07311
277	Rozendaal	5	310,0187952	0	0	5,924013701	0	144,4787437	24,55034569	0	1	29,09050811	1772,477312	109,1424586	0	0	0	407,3503457	1	0	0	552,8797623	0	113,594141	30,31603156	697,2687258	30,31603156	20,10315186	32	683,2489082	0	1,003625155	1,003625155	10,10515093	10,10208826	1	0	0	0	0	2791	2791	17667678,72	17667678,72	443161497	1	0	0	0	719,2093771	719,2093771
279	Scherpenzeel	5	1402,966412	0	0	64,50592696	59,21976645	1288,351832	0	0	1	567,4669256	10495,41012	382,1861352	0	0	0	2397,835121	2	1247,45621	0	0	22,10508164	400,0926383	1667,381736	9408,075126	2324,229086	1345,219971	179	4200,625197	284,9435676	25,09062887	25,09062887	53,55729995	53,54106777	3	0	0	0	0	1379	1379	119346972,6	111053980,5	1351954651	1	0	0	0	4426,370071	4426,370071
281	Tiel	5	5065,39184	2802	2802	1000,829204	529,8054106	7467,060036	0	0	2	4070,852979	43052,80695	1091,59128	0	0	0	7812,074407	3	6259,809825	2565,978257	1614,949076	194,2920334	7200,662232	38167,88373	48121,64742	44028,98316	16780,04911	1284,12	27783,25824	3792,250459	81,29363752	88,6100649	229,3869262	247,6627958	268	0	14	0	0	3545,64	3283	796848366,6	764758093	4758264524	1	0	0	0	18887,32715	20398,31332
285	Voorst	5	3520,55242	674	0	263,9477216	127,9569954	2969,287284	0	34,21333072	3	1677,653643	25480,62452	1405,537332	0	0	0	4897,256378	17	2410,878091	1308,680699	325,6906646	26,75878304	1005,257885	5618,571182	18725,20216	6912,055195	4761,083261	2388	6696,689826	130,4653425	124,4495192	124,4495192	143,4931433	143,4496533	354	0	0	0	0	12293	12293	478109020	413207343	3792047627	1	0	0	0	11506,33991	11506,33991
289	Wageningen	5	4545,19081	2670	2670	632,8821304	265,4314532	14644,16618	0	0	1	2664,407719	41391,48842	904,7280553	0	0	0	5914,123537	3	811,434677	416,275863	1547,42784	63,98839423	6235,614662	36126,60427	43513,61063	40188,9525	11176,66255	883	43973,8371	1183,143052	20,07250309	20,07250309	144,5036583	144,4598621	198	0	9	0	0	3038	3038	736273468,1	711755056,9	5219318927	1	0	0	0	20830,80867	20830,80867
1960	West Betuwe	5	8228,634461	0	0	428,1745458	262,2589657	5829,966409	0	135,8219586	10	3077,230311	53275,37279	1579,210947	0	0	0	10839,54241	25	6607,111842	0	1114,497567	114,0156843	2481,981719	11024,93014	47131,32372	15097,38371	25275,98642	7871,85	10223,93504	1753,359268	211,7649076	254,1178891	318,3122544	365,9481472	1364	0	12	0	0	25642,12	21548	986505489,1	924848896,1	6914151581	1	0	0	0	21753,05328	25016,01127
668	West Maas en Waal	5	3121,206175	836	0	185,2899841	98,34711214	2594,638956	0	0	5	1552,705871	20276,37244	738,7640074	0	0	0	3512,265203	12	2395,925364	0	181,9101517	51,19071539	700,664746	2213,070304	17472,13952	3314,552783	5738,69361	2395,05	3712,744667	442,722567	71,25738598	74,82025528	154,6088093	163,8356674	931	0	0	0	0	7969,5	7590	290615286,6	249510891,3	2639827734	1	0	0	0	8715,363069	9238,284853
293	Westervoort	5	1508,057529	0	0	329,1118723	130,071987	2105,404037	0	0	1	1435,232742	15273,2167	357,5155222	0	0	0	2769,982351	1	1683,278373	0	0	37,22961119	1589,312717	4537,299389	13743,26764	5517,517743	8294,578622	430,26	7950,464704	790,7398402	2,007250309	2,067467818	65,68348107	66,32020942	81	0	0	0	0	710,03	703	80045401,53	78603142,04	1746014687	1	0	0	0	6859,762471	6928,360096
296	Wijchen	5	5217,773959	0	0	689,8184843	264,3739574	5655,595512	0	0	2	3286,621365	41974,56676	1758,385441	0	0	0	7586,774463	7	4053,485045	480,0118803	1616,537811	66,31524493	2393,519025	31356,88197	42078,6518	35035,22713	9123,751015	1526,11	23143,33147	942,056901	77,2791369	78,05192827	261,7234092	261,6440859	358	0	5	0	0	6664,99	6599	659112585,6	636396998,7	5330005272	1	0	0	0	18648,93753	18648,93753
294	Winterswijk	5	3678,189095	2524	0	571,3382102	229,476595	4435,995634	0	0	1	2917,030499	29561,16237	1646,950949	0	0	0	5152,730422	11	3792,709479	607,483915	1142,300428	55,84441679	2092,946917	25687,78407	30043,18727	30073,5033	2790,013831	1324	17287,94691	1846,987572	136,493021	136,493021	165,7244753	165,6742474	71	0	0	0	0	13811	13811	513444377,4	449984960	3169957074	1	0	0	0	14263,9826	14263,9826
297	Zaltbommel	5	4602,990925	906	906	286,9855526	213,6141576	3995,584567	0	318,1430101	7	2201,282789	30668,70806	744,973334	0	0	0	6609,133633	11	3454,179729	798,4791111	1777,794408	72,13237168	2075,857533	4921,302456	27395,58718	7043,424665	19377,7547	4100,58	8767,058263	1076,600844	90,32626391	102,9719409	185,9347772	211,9014033	1071	0	21	0	0	8929,62	7833	610796892,8	586639046,4	3613950800	1	0	0	0	12330,60234	14056,88667
299	Zevenaar	5	5117,937398	0	0	791,8431647	414,5383652	6863,238528	0	0	6	4658,622655	45516,48978	2467,561382	0	0	0	7806,039587	14	6435,45453	452,1273728	1378,227568	96,56430403	2634,780917	22949,23589	42604,12968	28375,80554	14627,71954	3438	21997,2986	1964,578898	107,3878915	107,3878915	242,5236224	242,4501182	1373	0	6	0	0	9238	9238	682909867,1	665242188,4	5094900816	1	0	0	0	21090,41093	21090,41093
301	Zutphen	5	6289,703353	4318	4318	1451,054245	657,7624059	9105,150068	0	0	1	4954,073128	49021,02303	2165,346373	0	0	0	8567,432703	1	4464,88442	1345,860042	4030,620566	160,5526983	4691,53855	54730,5423	54690,12093	60935,22343	15601,37634	1381	40480,82302	2546,253088	45,16313196	45,16313196	235,4500167	235,3786564	202	0	28	0	0	4092	4092	685794386,1	650819593,5	6123118712	1	0	0	0	24196,54694	24196,54694
307	Amersfoort	6	24118,41135	8558	8558	3465,218903	1345,134695	26856,10744	0	0	1	10767,02331	162452,4972	1643,450389	0	0	0	34014,25677	3	7809,410814	5593,016587	11403,1451	211,7434136	28108,01573	251703,9047	177439,7327	237950,5317	64142,48857	2548	173107,2323	7793,686234	40,14500618	40,14500618	658,8558408	658,6561545	137	0	40	0	0	6249	6249	2741735285	2671064570	25707111853	1	0	0	0	72128,01344	72128,01344
308	Baarn	6	4308,735797	2959	0	345,5674659	141,7044411	4379,200542	0	0	1	1642,199587	25271,4439	1700,813732	0	0	0	4775,554176	5	1873,277697	0	1217,765339	23,26850699	2336,219325	9094,809467	23211,97483	9418,18047	5363,727355	624	20902,53566	588,1361283	14,05075216	14,05075216	113,1776905	113,1433885	48	0	0	0	0	3253	3253	301432232,8	293139240,7	4720398143	1	0	0	0	12871,0195	12871,0195
312	Bunnik	6	2516,932252	0	0	129,6700777	43,35732901	2218,994222	0	0	3	522,1140154	16194,82406	850,594396	0	0	0	3488,125923	3	396,1475929	48,72747283	0	18,6148056	1068,589132	727,5847573	9721,340785	717,4794135	4081,191312	938,4	4816,31691	0	32,11600495	33,0794851	84,88326784	85,70611679	68	0	0	0	0	3762,78	3689	240857334,3	227516434,1	2959403349	1	0	0	0	6900,167493	6969,169167
313	Bunschoten	6	3152,73351	717	0	167,517943	121,6120204	2350,519699	0	0	1	1213,417618	22737,02367	426,109828	0	0	0	5151,724619	2	3389,284892	0	356,6709961	27,92220839	1391,276913	7973,116299	21039,3259	8397,540741	7977,449009	1054,68	11020,68974	1118,30428	22,0797534	22,742146	132,3774772	132,3373562	442	0	0	0	0	3099,78	3039	439528578,7	415370732,3	3046787306	1	0	0	0	9077,998134	9077,998134
310	De Bilt	6	7293,32352	2889	0	565,7433084	144,8769286	7206,998297	0	31,4547967	4	2480,773886	44346,29096	2938,970123	0	0	0	9283,564668	10	1636,426494	1270,394827	2035,963837	52,35414074	4401,019021	15380,33334	36924,92643	15319,70128	13989,53672	2140	26510,70412	687,8972906	35,12688041	35,12688041	211,1976545	211,1336446	119	0	0	0	0	6594	6594	590605259,9	562481199,9	9302646410	1	0	0	0	20646,96582	20646,96582
736	De Ronde Venen	6	7913,36111	0	0	425,8707627	157,5668786	6166,751343	0	0	5	2534,813546	46052,073	1937,476589	0	0	0	8764,570154	23	3750,941526	0	1076,367928	45,37358864	4404,034795	7235,426198	38551,88679	6780,685725	171844,579	17564,85	17995,36106	933,4609272	69,25013567	93,48768315	245,5551677	326,4893904	1737	0	0	0	0	13447,35	9961	768003176,9	703822629,7	8430887409	1	0	0	0	20106,54867	26741,70973
317	Eemnes	6	1781,294433	0	0	81,94885619	26,43739574	1253,477652	0	0	1	491,1043418	9699,109029	387,6870151	0	0	0	1927,119166	3	299,253919	0	0	6,980552098	724,7909352	960,0076659	7781,114766	970,1130098	3308,021454	815,76	4021,063263	102,2242777	12,04350186	12,40480691	48,50472448	48,97492388	266	0	0	0	0	3198,15	3105	149273856,9	140980864,9	1756833653	1	0	0	0	4179,899441	4221,698436
321	Houten	6	7030,595728	0	0	514,0727445	217,8441409	6057,146779	0	0	2	2185,222405	51113,83974	186,634021	0	0	0	11195,59678	9	1806,189793	1265,184086	1648,31251	41,88331259	4952,9056	36662,18749	50152,82154	36743,03025	40630,11644	2998,76	34229,59451	471,3326004	45,16313196	56,45391495	224,3343507	260,1489768	410	0	0	0	0	6696,58	5489	810549831,7	788915939,4	8762946446	1	0	0	0	21582,34206	25035,5168
353	IJsselstein	6	4356,0268	703	703	469,6426417	159,6818703	4624,316203	0	0	1	2262,898102	33844,81763	1010,036567	0	0	0	6636,290323	2	2891,658122	559,681902	656,147534	52,35414074	4859,416617	15956,33794	32842,36752	15612,75625	24770,94891	1088,19	27734,97323	1058,920262	19,06887794	20,97576573	134,3985074	157,1985954	77	0	10	0	0	2362,83	2091	337128155,1	327032338,7	4811527127	1	0	0	0	14744,80236	17251,41876
327	Leusden	6	4560,954478	0	0	310,3524955	178,7167952	4411,085506	0	132,0635926	2	1445,636639	31798,4855	1487,717145	0	0	0	6243,021224	4	980,2011276	0	105,6508741	18,6148056	2137,178264	14107,06002	29285,28648	14804,32874	5097,55782	954	17919,27133	240,2883812	45,16313196	45,16313196	132,3774772	132,3373562	38	0	0	0	0	5851	5851	446379311,2	426908808,2	5099894185	1	0	0	0	13826,59825	13826,59825
331	Lopik	6	2206,913457	0	0	131,6447489	72,96721223	1589,266181	0	0	2	705,1417956	14858,8976	261,2501234	0	0	0	2991,259082	14	2172,730985	0	0	23,26850699	886,6374548	515,3725364	10226,60798	495,1618487	23042,49728	5994,56	2243,499913	610,3041675	42,15225649	55,64097857	106,1040848	134,7113469	323	0	0	0	0	9923,25	7575	253837669,7	224271350,2	2056435792	1	0	0	0	6079,945563	7721,530864
335	Montfoort	6	1996,731223	0	0	104,9866873	49,70230399	1683,924668	0	0	2	725,2425287	14075,73345	583,697536	0	0	0	2892,690356	4	1522,287341	0	0	22,10508164	821,2956922	899,3756028	10792,50723	838,7435397	9070,039728	1453,28	4438,59259	365,1493881	32,11600495	40,46616623	80,84120747	92,13104492	61	0	10	0	0	4661,16	3759	202276893,1	184609214,3	1987360854	1	0	0	0	5878,930582	6701,980864
356	Nieuwegein	6	8233,889017	567	0	1278,270512	447,3207359	11425,77761	0	0	1	5189,827455	66115,22268	1850,754383	0	0	0	12017,3381	1	7085,001011	438,185119	4075,105145	66,31524493	13225,17274	56842,55917	68756,75957	55468,2324	83545,22546	2471,52	60870,32603	3458,343746	33,1196301	37,75637832	306,1860733	345,8853999	247	0	0	0	0	2641,38	2317	1486248401	1479397669	8724247837	1	0	0	0	30930,04372	34950,9494
589	Oudewater	6	1760,27621	707	707	85,89819866	27,49489157	1423,862929	0	0	1	564,4366644	10339,78783	506,4143403	0	0	0	2009,595039	3	1202,996767	0	0	13,9611042	499,613169	848,8488836	9458,601845	818,532852	31821,11174	4675,22	3823,826152	107,3499512	33,1196301	52,66021186	52,54678485	79,32159701	109	0	13	0	0	6163,58	3901	136654086,4	117183583,3	1485527272	1	0	0	0	4456,673836	6729,577493
339	Renswoude	6	961,5837206	0	0	26,32894978	17,9774291	659,6201953	0	0	1	282,622367	5807,541112	44,98636277	0	0	0	1437,292948	1	453,8651209	0	0	8,143977448	198,0358034	363,7923787	4193,717699	485,0565049	1220,189627	393	1176,652804	115,945925	30,10875464	30,10875464	34,35751317	34,34710008	12	0	0	0	0	1839	1839	129082224,1	120068102,3	845959928,1	1	0	0	0	2224,296416	2224,296416
340	Rhenen	6	2863,732938	872	872	219,5176188	121,6120204	2662,394504	0	0	3	1556,847228	20543,15352	1017,100197	0	0	0	4289,751171	9	2160,270379	0	217,656688	41,88331259	1370,166498	3496,448973	17805,61587	4981,934519	3326,986057	716	8092,793412	1034,219302	37,13413072	37,13413072	100,0409942	100,0106738	177	0	5	0	0	4198	4198	235088296,4	215978358,2	2812931192	1	0	0	0	8673,947922	8673,947922
342	Soest	6	7498,251198	1926	0	646,0466053	291,8688489	7206,001892	0	0	2	2967,433845	47938,7407	2668,822743	0	0	0	9219,193256	4	3634,609307	556,8854037	1104,17079	25,59535769	6397,461182	26223,3673	45605,4168	26597,26502	4117,578505	403	32259,05981	2537,07873	24,08700371	24,08700371	252,6287733	252,5522065	18	0	0	0	0	4625	4625	776296168,9	768003176,9	7497543524	1	0	0	0	21840,9342	21840,9342
1904	Stichtse Vecht	6	10030,94712	1520	0	737,5397057	226,3041075	9707,975171	0	0	7	4008,631615	66463,85705	2563,680924	0	0	0	13321,86501	17	5196,471533	256,9358198	2854,162336	25,59535769	7283,093378	20433,00527	55710,76066	19472,9976	183589,6303	15625,68	35503,37291	1798,144092	64,23200989	96,99033494	275,8706205	339,2180216	1070	0	0	0	0	13649,04	9612	844082364,8	797930061,2	10885128263	1	0	0	0	29610,81977	36421,30832
344	Utrecht	6	60758,4293	39725	37288	10057,00059	1903,492493	95016,19669	0	4618,94758	2	24389,4618	371823,0954	0	0	0	0	70971,49406	5	10312,69676	8994,021169	13860,91806	311,7979937	93235,65834	817138,3145	410792,3329	729090,4536	223658,3643	5449,6	625345,5916	22785,24403	99,35889031	107,3076015	1257,080776	1281,833775	551	0	0	132	0	9743,76	9369	9286708837	9286708837	62777467049	1	0	0	0	174288,069	177773,8304
1581	Utrechtse Heuvelrug	6	8664,762597	1930	0	626,2998929	229,476595	7792,884513	0	0	5	2418,451513	50960,23851	3651,896664	0	0	0	9940,354238	17	2389,545533	732,6871646	1803,214167	74,45922238	4022,036799	17916,77465	46474,47637	19735,73654	6249,973122	1658	20020,77588	869,8886152	75,2718866	75,2718866	256,6708337	256,5930418	189	0	0	0	0	13205	13205	792521588,1	765839787,6	8749630796	1	0	0	0	25310,71539	25310,71539
345	Veenendaal	6	8633,235262	2384	0	1115,689247	515,000469	9685,057853	0	0	1	5716,587871	69246,86874	1612,237063	0	0	0	14944,22577	1	6197,905533	1384,306863	4575,556654	110,5254082	9212,18326	81883,60123	78508,41638	87461,75104	32559,7997	937	66118,3019	3239,515383	4,014500618	4,014500618	359,7433732	359,634342	35	0	0	0	0	1937	1937	1081334050	1075204448	9253544949	1	0	0	0	29702,7412	29702,7412
1961	Vijfheerenlanden	6	7960,652113	2225	1400	722,4005596	303,5013031	7309,628026	0	0	6	4217,618633	60684,6109	2172,097453	0	0	0	12634,90134	20	7670,549819	171,2905465	1369,489526	107,0351322	7175,530785	16795,08148	58166,35921	19675,10448	52967,33671	6864,64	23588,07257	3324,497852	112,4060173	145,0037623	324,375345	392,3752101	710	0	20	0	0	18716,16	14622	977130802,5	919800987,9	7898261385	1	0	0	0	25500,61899	30855,74898
352	Wijk bij Duurstede	6	3252,570071	591	591	245,5174567	104,6920871	3055,97453	0	0	3	1368,566995	24247,77257	710,8428744	0	0	0	4662,904204	4	1705,109355	115,5215314	529,0487381	29,08563374	1404,345266	7255,636886	23383,76567	8498,594179	7830,939643	1405,08	12129,78837	670,2765415	36,13050557	39,02094601	104,0830546	112,3756298	278	0	13	0	0	5142,96	4762	222829090,7	197228984,9	3523654044	1	0	0	0	10556,82191	11401,36766
632	Woerden	6	8149,816124	1651	1651	616,4265367	264,3739574	7320,588482	0	0	4	2942,888729	53804,8928	1794,412037	0	0	0	11152,34724	10	3992,976342	802,675468	4126,73903	73,29579703	5295,698539	25243,14894	52497,26131	24343,77334	234773,9515	15834,2	32381,32137	1076,152098	65,23563505	111,5529359	267,7864997	366,7563142	394	0	9	0	0	14592,72	8898	822087907,6	782425771,7	7605317071	1	0	0	0	23096,52023	31642,23272
351	Woudenberg	6	1912,658329	0	0	95,11333108	70,85222057	1496,600504	0	0	1	731,9091035	14509,2527	471,4504141	0	0	0	3385,533984	2	1040,909201	0	0	19,77823095	993,1947906	3233,710033	13591,68748	3698,55585	2342,969862	601	5841,323609	335,5521141	38,13775587	38,13775587	66,69399616	66,67378251	31	0	0	0	0	3652	3652	169104924,9	156845719,2	2121349588	1	0	0	0	5812,262297	5812,262297
355	Zeist	6	10367,23869	4932	0	1227,258172	400,7909194	12562,67587	0	0	3	4580,340906	67330,89555	3195,57367	0	0	0	13892,15549	4	3187,024331	3737,051929	5087,923675	91,91060263	10000,30544	53689,69188	67038,85111	53548,21707	7792,785406	569	52118,45703	2594,897125	25,09062887	25,09062887	289,0073167	288,9197242	14	0	0	0	0	4851	4851	1168590749	1150201941	12462200633	1	0	0	0	31974,51351	31974,51351
